target_idx,target_sent,sents_intrp_all_bins,sim_intrp_all_bins,base_PPL,local_unintrp_PPL,local_intrp_PPL_all_bins,global_unintrp_PPL,global_intrp_PPL_all_bins
76,"In addition, a person whose first child is born after the wedding is more likely to stay married than one who enters a marriage already a parent.","[['Other recommendations made by the committee are :', 'trade was just beginning to expand ; ;', 'I remembered it was the Peeping Tom place .', 'I remembered it was the Peeping Tom place .'], ['Powers was covering the remaining guard .', 'It is here that the local and ecumenical must meet .', 'The big tanks were at the site but still sunning themselves .', 'He was wide awake , but he did not feel like doing anything .'], ['Pat pushed through first .', 'Pat pushed through first .', ""The road to a guaranteed-neutral , coup-proof Laos is today almost as difficult as warfare on that nation's terrain ."", ""I've given willful hurt to no man .""], [""Or ( more commonly , thinks Keys ) the deposits themselves get so big that they choke off the artery's flow to the point that an infarct occurs : the heart muscle is suffocated , cells supplied by the artery die , and the heart is permanently , perhaps fatally injured ."", ""Or ( more commonly , thinks Keys ) the deposits themselves get so big that they choke off the artery's flow to the point that an infarct occurs : the heart muscle is suffocated , cells supplied by the artery die , and the heart is permanently , perhaps fatally injured ."", 'For those little men with the short whiskers , shaven polls , and top knots Suvorov reserved a special esteem .', 'For it is such a distinguished place , with such fine works of art and such a big library , that there can be little doubt but that the owner has become depraved by all this culture .'], ['There is much to be said for a college that , while happily attuned to the sophisticated Ivies , still gives its students a chance to get up early in the morning and drive along back roads where a glimpse of small game , deer , or even bear is not uncommon .', 'A further possibility is suggested by the example of the G. I. bills and also by some recent trends in attitudes toward improving college education : that is to provide financial assistance to individuals for vocational training when local facilities are inadequate .', 'Casey kept his smile fixed , but some small inner disturbance was working on him as he thought again about Needham , who was eight or ten years older than the girl .', 'His son Thomas , aged fifteen when he entered Oxford in 1582 , married as his first wife Margaret , sister of Sir Edward Greville .'], [""Seven years they'd been married ."", 'Mary was free to marry again , not knowing that the Sturch had secretly given her a divorce , thinking that death had dissolved her marriage .', 'Because neither of them really wanted their marriage to break up , Mr. and Mrs. Black agreed to a series of interviews at Family Service of Northern Virginia , the agency nearest them .', 'It should be admitted , too , that there is a good percentage of lapsed or nonchurchgoing Catholics ( one paper writes 50 per cent ) .']]","[[-0.1456252932548523, -0.145524799823761, -0.14551286399364471, -0.14551286399364471], [-0.10171903669834137, -0.1016533374786377, -0.10153767466545105, -0.10147123783826828], [-0.00022505037486553192, -0.00022505037486553192, -0.00021599605679512024, -0.00019526667892932892], [0.09964635968208313, 0.09964635968208313, 0.09970496594905853, 0.09972471743822098], [0.19730418920516968, 0.19772908091545105, 0.19788144528865814, 0.19804620742797852], [0.2841586470603943, 0.2894435524940491, 0.294432669878006, 0.295121967792511]]",74.51516723632812,31.83999252319336,"[32.73297882080078, 31.17247772216797, 34.378684997558594, 35.07062530517578, 32.46652603149414, 31.233013153076172]",32.0823974609375,"[31.74180793762207, 31.036441802978516, 32.12983322143555, 31.437458038330078, 32.06926727294922, 32.09512710571289]"
18,"""What they say is, ‘If only we had better jobs, more money, more health care, more child care, more time to spend together.'""","[['Casey heard the click of the distant receiver before he could open his mouth , and it took him no more than three seconds to make his decision .', ""He waited awhile before he said , `` Roy , you know your decompression table , don't you '' ? ?"", 'As the Zen literature reveals , as soon as an early Zen master attained fame in seclusion , he was called out into the world to exercise his powers .', 'These will be available at cost from our Plans Department .'], [""Some time later the missing part of the relic was found and the complete inscription , together with other new evidence , fully corroborated the ancient priest's information ."", ""`` Ryan , look over there '' , Nogol said ."", 'Locate the position from Fig. 7 .', ""`` The hero of his next poem is Napoleon Bonaparte '' , said Claire , with slightly overdone carelessness .""], ['Related to written literature , and often remaining temporarily frozen in written form , it loses its vitality when transcribed or removed from its oral existence .', ""Gaylor's obsession and Cunningham's chimera-chasing reminiscences had mesmerized him into thinking of Lila and Lilac , separately or together , as a legend ."", ""We'll take them in the general order of their popularity ."", 'Veronica from the herb garden was also used to stop bleeding , and rue was an antiseptic .'], ['The net result is that under American leadership the general world situation has become bad .', 'The net result is that under American leadership the general world situation has become bad .', 'Of course , the perspective of those who are dealing directly with the world-wide problems of the People of God will always be different from the perspective of those who are dealing with the nearby problems of particular persons in a particular place .', ""Thornburg added in a lower voice but Andy overheard , `` They act more like a jury than an audience '' .""], [""`` Both because of our culture's stress on beauty and our improved economic conditions , some parents demand that the dentist try to correct a problem before it is wise to do so ."", 'The placement of your pool , however , will not of itself solve the two major problems of pool owning -- those that involve your social life and those pertaining to safety .', 'Liberals and conservatives in both parties -- Democratic and Republican -- should divorce themselves and form two independent parties , George H. Reama , nationally known labor-management expert , said here yesterday .', 'It is our hypothesis that Kohnstamm-positive subjects are less hesitant about relinquishing control than are Kohnstamm-negative subjects ; ;'], ['When some question arises in the medical field concerning cancer , for instance , we do not turn to free and open discussion as in a political campaign .', 'One effect of the proposal , which puts a premium on population instead of economic strength , as in the past , would be to take jobs from European nations and give more to such countries as India .', 'The Communist countries allocated more than $1,000,000,000 in economic aid alone last year , according to Western estimates .', 'the attitudes of a U.N. delegate who experiences difficulty in finding adequate housing in New York City , or of a foreign diplomat in similar circumstances in our Capital , can easily be directed against the United States and all that it stands for .']]","[[-0.18147897720336914, -0.18091996014118195, -0.18061918020248413, -0.1795540750026703], [-0.10060940682888031, -0.10054000467061996, -0.10050275921821594, -0.1004871279001236], [-0.00032731518149375916, -0.0003028600476682186, -0.0002874443307518959, -0.00025158748030662537], [0.09940091520547867, 0.09940091520547867, 0.09950436651706696, 0.0995250791311264], [0.1917276680469513, 0.19254109263420105, 0.19261440634727478, 0.19286422431468964], [0.24487607181072235, 0.24694694578647614, 0.24712122976779938, 0.2540854811668396]]",110.10737609863281,78.59184265136719,"[81.10737609863281, 94.78592681884766, 93.24017333984375, 78.93367767333984, 78.42509460449219, 74.75763702392578]",70.03250885009766,"[75.71803283691406, 81.23103332519531, 80.44480895996094, 76.8858871459961, 73.35488891601562, 71.13573455810547]"
111,"Men seem to need these affirmations most, Orbuch's analysis suggests.","[['The Kirov Ballet is firmly booked into the Shrine Auditorium , Los Angeles , Nov. 21 thru Dec. 4 .', 'The Kirov Ballet is firmly booked into the Shrine Auditorium , Los Angeles , Nov. 21 thru Dec. 4 .', 'He looked out over the expanse of the compound .', 'Such genuine human leadership the proprietorship can offer , corporations cannot .'], ['`` Warm enough to swim -- real Indian summer .', '`` Warm enough to swim -- real Indian summer .', 'At the meeting , attended by Freddy , Richert , Herberet and the A-Z executive staff , with Mr. Willis presiding , William and Hamrick did indeed run the gantlet .', 'And once again , the choices are much the same .'], [""After figuring out how to regulate the barrels so that they shot to the same point of impact , we fired this little 20-inch-barrel job on my home range and in Marlin's underground test gallery ."", ""The process of social control is operative insofar as sanctions play a part in the individual's behavior , as well as the group's behavior ."", ""Andy couldn't help but be touched ."", 'particularly the scholarship fund .'], [""you can't very well sidle up to people on the street and ask if they want to buy a hot Bodhisattva ."", '`` U.S. pressure on Britain to foster war hysteria over the status of West Berlin has reached its apogee .', '`` U.S. pressure on Britain to foster war hysteria over the status of West Berlin has reached its apogee .', ""Nobody had addressed her in broken English at any of those places , nobody had suggested that she wasn't American .""], ['This is well evidenced by the Quietist doctrines carried over in Zen : the idea of the inward turning of thought , the enjoinder to put aside desires and perturbations so that a return to purity , peace , and stillness -- a union with the Infinite , with the Tao -- could be effected .', ""Besides , 'tain't no more'n right for me to follow with my black oxen , so's I can unhook and pull up fast if either of you get in a pinch '' ."", 'My husband enters the motel office , signs up for a room , and then solemnly asks the proprieter if he accepts pets .', 'Afraid at one and the same time that his work might be turned down -- which would be a blow to his pride even though no one knew he was the author -- and that the work would be accepted , and then that his violent feelings in the matter would certainly betray how deeply concerned he was in spite of himself .'], ['The two in the bed knew each other as old people know the partners with whom they have shared the same bed for many years , and they needed to say no more .', ""but the nicest thing about their relationship was her whisper to him , repeated some thousands of time , repeated with smiles and hope , `` People never live forever '' ."", ""Eileen got to dancing , just a little tiny dancing step to a hummed tune that you could hardly notice , and trying to pick up strange men , but each time I was ready to say to hell with it and walk out she'd pull herself together and talk so understandingly in that sweet husky voice about the good times and the happiness we'd had together and there I was back on the hook ."", ""By saying `` another emotional death '' , she reveals that there has been a previous one , although she has not described it in words .""]]","[[-0.14986735582351685, -0.14986735582351685, -0.14852029085159302, -0.14821401238441467], [-0.10199962556362152, -0.10199962556362152, -0.10159353911876678, -0.1015932708978653], [-0.00040067732334136963, -0.0003794301301240921, -0.0003568194806575775, -0.0003239773213863373], [0.09963750839233398, 0.09964224696159363, 0.09964224696159363, 0.09965839982032776], [0.19700276851654053, 0.19771018624305725, 0.19775360822677612, 0.19804808497428894], [0.3389509618282318, 0.3398631811141968, 0.3409285545349121, 0.3522869348526001]]",360.791748046875,245.14108276367188,"[267.61529541015625, 249.7981719970703, 243.79364013671875, 229.21128845214844, 240.4500732421875, 241.35353088378906]",216.71401977539062,"[240.40122985839844, 225.40280151367188, 221.9243621826172, 213.1942138671875, 223.84568786621094, 233.35800170898438]"
58,"But nice talk isn't enough, says Orbuch.","[['He looked at the luminous dial of his wrist watch .', 'He stumbled to the middle of the road and simply stood there , waiting for them , a perfect target .', 'He stumbled to the middle of the road and simply stood there , waiting for them , a perfect target .', 'Sandburg is in constant demand as an entertainer .'], ['That tap had a slight bangish quality .', 'That tap had a slight bangish quality .', '`` I have sat many hours with this , Styka .', 'Actual mileage allowances are well-administered and not unduly expensive for the state .'], ['A splendid vote of confidence in Thayer , Madden reflected .', 'The President asks the support and cooperation of Congress in his efforts through the enactment of legislation to provide federal grants to states for specified efforts in combating this disturbing crime trend .', 'There was a time when , if a man wanted to purchase a boat , it was necessary for him to be able to produce a sizeable amount of cash before he could touch the tiller or wheel .', ""Oh he'd not care about the Pedersen kid .""], ['Actually , Zen owes more to Chinese Quietism than it does to Mahayana Buddhism .', 'Early in August we broke ground for a new $3,500,000 plant in Warwick , Rhode Island , which will house our textile and coil winding machinery operations .', 'An internal police operation managed by Scott McLeod , a former F.B.I. man installed as security officer upon congressional insistence , was part of the vengeance .', 'An internal police operation managed by Scott McLeod , a former F.B.I. man installed as security officer upon congressional insistence , was part of the vengeance .'], ['William Coddington , who was running the colony , felt constrained to move seven miles south where , with others -- as mentioned above -- he founded Newport .', 'Conventional images of Jews have this in common with all perceptions of a configuration in which one feature is held constant : images can be both true and false .', ""I'd been seeing Johnnie almost a year now , but I still didn't want to leave him for five whole days ."", 'At the time Alex arrived he was engaged in some sort of intimate communication with the hen , who had settled herself on the nest most peacefully after the occurrences of the morning .'], [""But the greater part of semester time was actually centered around the attitudes : `` So we are married -- now how do we make the best of it '' ? ?"", 'Then Miriam varied the senseless psychological warfare by suddenly withdrawing a suit for separate maintenance that had been pending , and asking for divorce on the grounds of cruelty , with the understanding that Wright would not contest it .', ""Thus , the writer decided to hold one experimental section of the functional preparation for marriage course in the spring semester of 1960 exclusively for persons already married -- that is , prerequisite : `` marriage '' ."", ""A weekly newspaper reported a local romance : `` and the couple were married last Saturday , thus ending a friendship which began in their schooldays '' .""]]","[[-0.16443921625614166, -0.16437843441963196, -0.16437843441963196, -0.16390739381313324], [-0.10124650597572327, -0.10124650597572327, -0.10117316246032715, -0.10102269798517227], [-0.00031480006873607635, -0.0002954769879579544, -0.00027521979063749313, -0.0002509159967303276], [0.09946946054697037, 0.09949879348278046, 0.09956477582454681, 0.09956477582454681], [0.19717273116111755, 0.19734779000282288, 0.19735834002494812, 0.19736787676811218], [0.34903377294540405, 0.3524854779243469, 0.3645585775375366, 0.3753299415111542]]",882.2310791015625,1053.594970703125,"[841.1932373046875, 515.3760986328125, 615.6560668945312, 1350.5584716796875, 973.6134033203125, 890.6500854492188]",864.5370483398438,"[756.4239501953125, 654.8145751953125, 683.09521484375, 1120.550048828125, 1001.1647338867188, 877.8404541015625]"
36,"""That act of cherishing is something that some couples build.""","[[""Vladilen Semenov , a fine `` danseur noble '' ; ;"", 'I could see the blood running down his chest .', 'A marked impulse came to the anti-slavery movement through the Finney revivals .', 'A marked impulse came to the anti-slavery movement through the Finney revivals .'], ['Maybe I will grow another head .', 'Maybe I will grow another head .', 'The State Department tacitly rejected the neutral Laos idea after the Geneva conference of 1954 , and last year Washington backed the rightist coup that ousted neutral Premier Souvanna Phouma .', ""The plank floor was slimed beneath Watson's boots .""], ['-- New York Central Railroad president Alfred E. Perlman said Tuesday his line would face the threat of bankruptcy if the Chesapeake & Ohio and Baltimore & Ohio Railroads merge .', 'But , admit or not , Bonner was helpless .', 'Whether the Fathers , who died before Christ was born of the Virgin Mary , were justified and saved only by the blood which he shed , and the death which he suffered after his incarnation ? ?', 'Mono-unsaturated fats have room for two more hydrogens on each molecule , and the poly-unsaturated fat molecule has room for at least four hydrogens .'], [""`` Imagine being able to laugh and wink when you're like the top part of that picture frame at home '' , one of them said ."", ""And he wouldn't leave her either -- he'd told me that ."", 'Have a reception for new members in the parlor or social hall immediately after the service .', 'Have a reception for new members in the parlor or social hall immediately after the service .'], ['To the extent that the problem is merely parking , an aggressive downtown management , like that of Lazarus Brothers in Columbus , Ohio , can fight back successfully by building a garage on the lot next door .', ""`` To get a marriage back where it belongs '' , comments Dr. Schillinger of the Lincoln Institute , `` the husband must take some very basic steps ."", 'I would hope that we could create the recognition in the Department and overseas that those who come across little things going wrong have the responsibility for bringing these to the attention of those who can do something about them .', ') The sorry fact about this young man , who was barely of age when he broke into major-league baseball , was that he really was a better ball player than he was given credit for being -- never so good as he claimed , and always an irritant to his associates , but a good steady performer when he could fight down the temptation to orate on his skills or cut up in public .'], ['So all-important are ideas , we are told , that persons successful in business and happy in social life usually fall into two classes : those who invent new ideas of their own , and those who borrow , beg , or steal from others .', 'Most important of all , the less developed countries must be persuaded to take the necessary steps to allocate and commit their own resources .', 'The two in the bed knew each other as old people know the partners with whom they have shared the same bed for many years , and they needed to say no more .', ""It is true that his first collage looks more Analytical than Braque's , which would confirm the date he assigns it .""]]","[[-0.1939302533864975, -0.1927880346775055, -0.1920689046382904, -0.1920689046382904], [-0.1007055789232254, -0.1007055789232254, -0.10068308562040329, -0.10063973069190979], [-0.00021580886095762253, -0.0001986473798751831, -0.0001754947006702423, -0.00014692917466163635], [0.09957818686962128, 0.09961321204900742, 0.09966927766799927, 0.09966927766799927], [0.19751296937465668, 0.1975213587284088, 0.19759950041770935, 0.1977585107088089], [0.3123384118080139, 0.3140007555484772, 0.31446895003318787, 0.3186425566673279]]",314.07293701171875,283.60595703125,"[288.8330078125, 313.78973388671875, 301.4920349121094, 246.19749450683594, 308.5904846191406, 316.7525939941406]",258.8271484375,"[248.0662078857422, 274.7375183105469, 263.9621276855469, 222.44424438476562, 290.2628173828125, 279.91143798828125]"
