target_idx,target_sent,sents_intrp_all_bins,sim_intrp_all_bins,base_PPL,unintrp_PPL,intrp_PPL_all_bins
368,"As Tess returned home that evening, she was tired and worried.","[['These data are not of the precision obtainable by the methods previously mentioned , but the vast number of approximate values available will be useful in many areas .', ""Mr. Alexander H. Wheelan's Study Helps In Point And Figure Technique tells the readers : `` We assure you that the total number of people using this method of market analysis is a very small portion of the sum total of those operating in the securities and commodities markets '' .""], ['These men are considered managers of engineers .', 'It draws young people into the circle of those who continue the life of the church from generation to generation .'], ['The fences stretched on endlessly .', ""But , in spite of this , I , at present a man 31 years of age and a College Professor , have been recalled `` by direction of the President '' to report on November 25th to Fort Devens , Massachusetts , for another twelve months of Active Duty as an Sp 4 ( the equivalent of a PFC ) .""], [""`` I woke up this morning '' , Moreland said , `` paraphrasing Lewis Carroll ."", ""His election , on the other hand , would unquestionably strengthen the `` regulars '' .""], ['`` They were all faded .', 'In the meantime he was pleased with the warm night and the still more pleasing company of his water brother .'], [""There was a ragged edge to her voice now , as if she'd been crying ."", 'Was he going to be saddled from now on with a creep for a bar-buddy ? ?']]","[[-0.2429450899362564, -0.22517307102680206], [-0.10429853200912476, -0.10425517708063126], [-0.000909164547920227, -0.0008821776136755943], [0.09841544181108475, 0.09841753542423248], [0.19652122259140015, 0.1965595781803131], [0.3380626142024994, 0.339897096157074]]",171.3858642578125,81.5243148803711,"[178.3972625732422, 109.61166381835938, 107.1446762084961, 89.63023376464844, 87.03575897216797, 98.1786880493164]"
158,"“For Luigi’s sake, I hope I am.","[['He made their spreads his headquarters , and he helped out in their roundups .', 'The woman covered with growing hands came and sat beside them .'], ['By 1907 the number of undergraduates had risen to 1,107 .', 'By 1907 the number of undergraduates had risen to 1,107 .'], ['Shy , slender-waisted girls at the loom in harmony with the frangipani by the wayside .', ""In the case of academic personnel the `` feeling '' of participation can hardly be `` faked '' .""], ['Yes , this is she ? ?', 'director of engineering at Philco of Great Britain , Ltd. , and vice president in charge of production and assistant to the president at The Brush Development Co. , Cleveland , Ohio .'], ['Nevertheless I was curious .', ""Even if he angry , Tim wouldn't hurt a woman .""], ['for , in either event , the first possibility is excluded .', ""Now that Short is Supreme Bishop he'll do all right , he can't help it .""]]","[[-0.18284858763217926, -0.18283885717391968], [-0.10285128653049469, -0.10285128653049469], [-0.0006800666451454163, -0.0006721578538417816], [0.0983850359916687, 0.09839103370904922], [0.18320587277412415, 0.1835307478904724], [0.21867592632770538, 0.21919329464435577]]",103.9894027709961,68.1747055053711,"[93.1732406616211, 98.48941802978516, 89.36666870117188, 77.41087341308594, 76.76715850830078, 84.94874572753906]"
255,"Ko introduced the three to her, pointing out who was married to whom.","[['he must improvise continuously with no apparent effort .', 'he must improvise continuously with no apparent effort .'], ['In America also all of our major religious bodies officially sanction a universalistic ethic which is reflective of our common religion .', 'Many Hollywood films manage somehow to be authentic , but not realistic .'], ['This project was carried out under sponsorship of the Ballistic Missile Division of the Air Research and Development Command , U.S. Air Force , and had as its goal the investigation of the transport by diffusion of the heat energy of chemical binding .', 'But when former Gov. Marvin Griffin and Lt. Gov. Byrd accepted the invitations of the Georgia State Chamber of Commerce to join the tour next November , the situation was aggravated .'], ['she must be poised and proud and unafraid in order to prove to the mountain that she was in earnest .', 'For any pencil in a plane containing a Af-fold secant of **zg has an image regulus which meets the plane of the pencil in Af lines , namely the images of the lines of the pencil which pass through the intersection of **zg and the multiple secant , plus an additional component to account for the intersections of the images of the general lines of the pencil .'], ['This recommendation was based on the fact that the hymen was not the only barrier to smooth consummation of the sex act .', 'This recommendation was based on the fact that the hymen was not the only barrier to smooth consummation of the sex act .'], [""`` She's been talking about a picture '' , Winston had told him ."", 'That third year he wrote plays with a fury .']]","[[-0.20367750525474548, -0.20367750525474548], [-0.10439133644104004, -0.1042557954788208], [-0.0008398387581110001, -0.0008359793573617935], [0.09875835478305817, 0.09877552092075348], [0.19193896651268005, 0.19193896651268005], [0.26839134097099304, 0.2685043513774872]]",190.3447723388672,144.9207763671875,"[145.2687225341797, 178.1122589111328, 204.2804412841797, 188.08224487304688, 166.3367156982422, 153.12196350097656]"
137,* * * * *,"[['Eighty-five specimens were loaned for study purposes .', 'The buddies invariably took advantage of him .'], ['The action is a drop-block , handling all the standard', 'The action is a drop-block , handling all the standard'], ['Each man had a bubble to himself , privacy after the long period of enforced intimacy on board the ship .', 'Each man had a bubble to himself , privacy after the long period of enforced intimacy on board the ship .'], [""Adolescents have a much-discussed tendency to polarize ideas and values , to perceive things as `` either-or '' , black or white -- nuances of meaning are relatively unimportant ."", ""Alex explained that they had been out for a stroll before breakfast while the doctor edged around behind him , attempting to hide the protuberance at his left side behind Alex's arm and back .""], [""`` What's that you say '' ? ?"", 'I shook my head .'], ['So all-important are ideas , we are told , that persons successful in business and happy in social life usually fall into two classes : those who invent new ideas of their own , and those who borrow , beg , or steal from others .', ""Harold Clurman is right to say that `` Waiting For Godot '' is a reflection ( he calls it a distorted reflection ) `` of the impasse and disarray of Europe's present politics , ethic , and common way of life '' .""]]","[[-0.18062175810337067, -0.1804494857788086], [-0.10401780903339386, -0.10401780903339386], [-0.0006931163370609283, -0.0006931163370609283], [0.09827995300292969, 0.098281130194664], [0.15799835324287415, 0.15805654227733612], [0.169419065117836, 0.16989557445049286]]",223.49105834960938,367.9477233886719,"[339.5167236328125, 1025.3221435546875, 341.9797668457031, 474.87567138671875, 359.3410949707031, 131.21826171875]"
262,"“So, we see one another again.","[['It has the power to do so but for the most part has left the matter for solution by judges on a case-by-case basis .', 'It has the power to do so but for the most part has left the matter for solution by judges on a case-by-case basis .'], [""I would have foregone my romantic chances rather than leave a friend sweltering and dusty and -- Well , at least I wouldn't have shouted back a taunt ."", ""It was reported to Welch's office that a thief in the city jail had attempted suicide .""], ['Extensive facilities for group performance are provided by maintaining , under skilled direction , the Choir , the Orchestra , the Band , the Glee Club , and smaller ensembles of wind and string players .', 'Trim-your-own-franks'], [""Except that Kitti wasn't there ."", 'And for the thousandth time , I answered myself .'], ['Mr. Gorboduc looked down .', 'she relaxed a little , and some of the tension went out of her .'], ['Someone clapped tentatively then quickly stopped .', 'Then he suffered him .']]","[[-0.20469115674495697, -0.20469115674495697], [-0.10378889739513397, -0.10366766899824142], [-0.0008484832942485809, -0.0008396022021770477], [0.09788446128368378, 0.0979500561952591], [0.19108593463897705, 0.19113874435424805], [0.28807833790779114, 0.2882615327835083]]",400.6956787109375,326.3042907714844,"[329.74285888671875, 217.91668701171875, 720.3915405273438, 240.51153564453125, 302.2324523925781, 325.725830078125]"
