target_idx,target_sent,sents_intrp_all_bins,sim_intrp_all_bins,base_PPL,unintrp_PPL,intrp_PPL_all_bins
89,"The researchers found that couples whose relationship satisfaction declined during the first four years of marriage were most often those who had reported less satisfaction to begin with (, 2012).","[['Rat-face at the counter was on his feet .', 'But an enemy grenade hit Carroll in the head and detonated simultaneously .'], ['The dark brown bombs hanging under each wing looked large and powerful .', ""And I appreciate the advice '' .""], ['The Cunard line has under consideration replacing the Queen Mary with a ship smaller than 75,000 tons .', 'Spread dough with a mixture of 3 tablespoons chili sauce , 1 teaspoon horse-radish and 2 teaspoons mustard .'], [""Recent criticism of Great Expectations has tended to emphasize its symbolic and mythic content , to show , as M. D. Zabel has said of Dickens generally , that much of the novel's impact resides in its `` allegoric insight and moral metaphor '' ."", ""Recent criticism of Great Expectations has tended to emphasize its symbolic and mythic content , to show , as M. D. Zabel has said of Dickens generally , that much of the novel's impact resides in its `` allegoric insight and moral metaphor '' .""], [""Every new scandal which would provide more `` copy '' for Marshall's pen would thus mean more publicity for Welch ."", ""He had already become used to Hesperus' snapping back answers to questions almost before Jack could get them asked .""], [""Emotional maturity is the result of many factors , the principal ones being the experiences of the first few years of the child's life ."", ""But the greater part of semester time was actually centered around the attitudes : `` So we are married -- now how do we make the best of it '' ? ?""]]","[[-0.1891094446182251, -0.18704509735107422], [-0.10124552249908447, -0.10121573507785797], [-0.0005113333463668823, -0.000510629266500473], [0.09887375682592392, 0.09887375682592392], [0.19483450055122375, 0.19508099555969238], [0.31014230847358704, 0.3120551109313965]]",148.52835083007812,74.4697036743164,"[96.41297149658203, 86.33600616455078, 84.61832427978516, 100.44430541992188, 83.468994140625, 99.96405792236328]"
108,The same effect didn't hold true for women.,"[['He showed his gleaming tusks of teeth and bellowed incoherently , his brass earrings jangling discordantly as he shook and trembled in ecstasy .', 'But now , under the guidance of the contemporary composer Marc Schlek , Jr. , a major revival is under way .'], ['In the vulnerable areas of the Pacific there should be restrictions against building homes on exposed coasts , or at least a requirement that they be either raised off the ground or anchored strongly against waves .', 'We made a rendezvous tomorrow evening at nine on some street near Lake Ponchartrain .'], ['Both watched Scotty constantly , Rachel without seeming to , Virginia openly , her eyes filled with concern .', 'Of only one could he be sure -- young John Hudson , his second son .'], [""Those names mean anything to you '' ? ?"", 'It was flat , definite .'], ['the killing was already forgotten in that clear mind of his .', 'the killing was already forgotten in that clear mind of his .'], ['Four men were knocked down , but did not attempt to rise .', ""`` And told him right to his face he'd never slept with a woman '' ! !""]]","[[-0.18549397587776184, -0.18044987320899963], [-0.10192468762397766, -0.10178510844707489], [-0.0004927460104227066, -0.00044130440801382065], [0.09873538464307785, 0.09881080687046051], [0.19688652455806732, 0.19688652455806732], [0.3158027231693268, 0.3167176842689514]]",649.9260864257812,491.5549011230469,"[570.9830932617188, 558.3853759765625, 523.6900634765625, 424.2142333984375, 566.2018432617188, 503.3157043457031]"
46,"The happiest couples also share their hopes, dreams and fears.","[[') But Speaker Sam Rayburn , after huddling in Palm Beach with President-elect Kennedy , decided that this year something had to be done about the Rules Committee -- and that he was the only man who could do anything effective .', 'He could have left for Weybosset Street after her murder and made it in plenty of time by using the streetcar .'], ['And since you are made of atoms , you are nothing much but empty space , too .', ""You've got no business up here '' .""], [""`` Keith '' , said Penny , `` Keith , you were wonderful ."", ""`` Squaresville , man , and all the palazzos are crummy Palasts '' .""], ['Nothing is easier to grow from seed than pansies .', 'The cards of permanent out-migrants are , in theory , sent to an office in the place of new residence .'], ['Another result is that buyers are tending to bid up the prices of these tax-exempt bonds .', 'Mike liked having light up through the ripples ; ;'], ['She was rollickingly happy .', 'In repetitions of the experiment from couple to couple , the votes of the two persons in a couple probably agree more often than independence would imply , because couples who visit the museum together are more likely to have similar tastes than are a random pair of people drawn from the entire population of visitors .']]","[[-0.20316217839717865, -0.1992630958557129], [-0.10163932293653488, -0.1015113890171051], [-0.00043427571654319763, -0.00041805580258369446], [0.0989801287651062, 0.0991007462143898], [0.1906236857175827, 0.19154945015907288], [0.2736152112483978, 0.27393853664398193]]",446.67144775390625,276.6864013671875,"[357.1402282714844, 190.06488037109375, 178.4027099609375, 332.6593017578125, 306.5791015625, 228.0095672607422]"
79,Take risks.,"[['All this works severely against the kind of cross-cultural communication for which Christian missions stand .', 'Its enforcement was enjoined by a federal trial court .'], ['This , again , applies to Katanga .', 'This , again , applies to Katanga .'], ['The Polish song and dance company called Mazowsze , after the region of Poland , where it has its headquarters , opened a three-week engagement at the City Center last night .', ""Oh , Katharine's awfully nice , and pretty too , I like Katharine -- Let's ask Katharine to go with us , she's always lots of fun -- Katharine --""], ['This is the key to the conquest of fear .', 'No matter that the Katanga operation is strategically insane in terms of Western interests in Africa .'], ['By contrast , a good deal of nuclear pacifism begins with the contingencies and the probabilities , and not with the moral nature of the action to be done ; ;', 'To deal with principles'], ['Industry interest in safety goes even farther .', 'A lesson in politics']]","[[-0.17276522517204285, -0.17074738442897797], [-0.1014537513256073, -0.1014537513256073], [-0.0005307719111442566, -0.0005277376621961594], [0.09853263199329376, 0.09855135530233383], [0.18421512842178345, 0.18510472774505615], [0.22105956077575684, 0.2242107093334198]]",378.9347839355469,393.4290466308594,"[1461.6422119140625, 929.4210205078125, 120.37400817871094, 422.58154296875, 366.9502258300781, 295.5227966308594]"
60,"""That, to me, is just very backwards.""","[['The majestic circular tiers of stone of the Theatre of Marcellus give you some idea of the huge edifice that the Emperor Augustus erected in 13 B.C. .', 'The majestic circular tiers of stone of the Theatre of Marcellus give you some idea of the huge edifice that the Emperor Augustus erected in 13 B.C. .'], [""Philip Staffe , the ship's carpenter , was a good worker , but perversely independent ."", 'Keeping her frightened gaze on the men at the counter , she began to feel her way to the door .'], [""Within Erikson's schema , the adolescent's delinquent behavior -- in this case , her unwed motherhood -- reflects her `` identity diffusion '' , or her inability to resolve these various identity crises positively ."", 'The very faces of the people bore this expectation of fun and pleasure .'], [""I grew up in an Irish neighborhood on Chicago's West Side ."", '-- History of the Church ; ;'], ['It was a part so familiar to him that he did not bother to think about it any more .', 'The worst was yet to come .'], ['Is this for real ? ?', ""The cops didn't suspect a thing , and I thought it was a coincidence .""]]","[[-0.1646708846092224, -0.1646708846092224], [-0.10275296866893768, -0.1027185320854187], [-0.0004296479746699333, -0.00041911378502845764], [0.09926959872245789, 0.09928250312805176], [0.19413571059703827, 0.19427424669265747], [0.3169701397418976, 0.31827378273010254]]",217.03834533691406,222.7162628173828,"[275.2681884765625, 339.9568786621094, 293.1285095214844, 204.94300842285156, 237.2681884765625, 206.293212890625]"
