target_idx,target_sent,sents_intrp_all_bins,sim_intrp_all_bins,base_PPL,local_unintrp_PPL,local_intrp_PPL_all_bins,global_unintrp_PPL,global_intrp_PPL_all_bins
310,"Speaking with Luigi, who was trying to apologize for Tess Jordan, David commanded irritably, “I want to see this woman in my office first thing Monday, okay?","[['These local variations were to become ever sharper in the next century and a half .'], ['It is equipped with an automatic threading device to reduce waste and handling time .'], ['A precision transit is set up so that it is aligned with respect to true north .'], ['Not so obvious to her , but of more importance to her teachers , Helva ingested the precepts of her conditioning as easily as she absorbed her nutrient fluid .'], ['If Mahzeer was planning to set up the prime minister for Muller he would have to do it in the next few minutes .'], ['I tried to do so by calling to their attention some of the problems that a senior departmental policy officer faces .']]","[[-0.15732043981552124], [-0.10323892533779144], [-0.0005846396088600159], [0.09917201101779938], [0.1979002207517624], [0.2976502776145935]]",82.3280029296875,82.3280029296875,"[91.15673828125, 89.28202819824219, 87.01978302001953, 79.22966003417969, 73.5604248046875, 71.87812805175781]",57.57550811767578,"[58.5639533996582, 58.648681640625, 57.63827133178711, 59.41632080078125, 56.28174591064453, 57.775997161865234]"
319,“Why?,"[['It snowed continuously , but quietly , evenly .'], ['It was obvious that to match Brumidi , white must be mixed with all but the darkest tones .'], ['Yes , and as tension mounts in this world , fear is increasing .'], ['In my letters I took on a personality that differed from the self I knew in real life .'], [""What's he going to do '' ? ?""], [""`` What's the matter with it '' ? ?""]]","[[-0.14515602588653564], [-0.10215738415718079], [-0.0003199167549610138], [0.09862391650676727], [0.1831924468278885], [0.31546926498413086]]",1235.4808349609375,1235.4808349609375,"[683.0707397460938, 744.2057495117188, 673.3133544921875, 895.635498046875, 263.7838439941406, 417.4721374511719]",80.19020080566406,"[138.59780883789062, 207.4694061279297, 184.53343200683594, 200.39463806152344, 41.632965087890625, 47.11503601074219]"
263,"Tess was in the office when Luigi arrived, and he knew, without her saying anything, that she was nervous.","[['Add enough warmed cream , seasoned to taste with onion juice , to about half cover the chicken breasts .'], ['In turn , higher fertility rates for this population provide a means of increasing the numerical quantity of the population , allowing for the possibility of greater stability and unity .'], ['Basic pottery studio equipment .'], ['The company herds were being raided less often , and cabins and soddies all over the range were standing deserted .'], ['In two months she became a fat highly social baby , with a fuzz of flaxen hair all over her head .'], ['When the meal was ready , he told Jones to wash up , and going into the front room , woke the girl .']]","[[-0.16228818893432617], [-0.10313713550567627], [-0.0006714183837175369], [0.09933099150657654], [0.1979152262210846], [0.341035932302475]]",40.870548248291016,40.870548248291016,"[43.34025955200195, 60.510711669921875, 47.74699020385742, 45.83445358276367, 35.62810134887695, 34.184967041015625]",30.255247116088867,"[31.60712242126465, 37.490150451660156, 31.390918731689453, 34.57277297973633, 30.81976890563965, 32.62919616699219]"
103,That’s why she burst into tears.,"[['What you were looking for ( unless you make a hobby of collecting old tennis rackets and fly screens ) eludes me , but to judge from phonograph records scattered about a fumed-oak Victrola .'], ['In all other States it is the difference obtained by subtracting from 100 the result obtained in item 4 above ; ;'], ['With a short-lived sigh of relief , Jack plugged the fuses back in and threw the switch .'], [""`` I'll try '' , I said , and sat for a moment thinking .""], ['Her woolly-minded parent agreed .'], ['I could tell them , but no one ever asked , why I had cried out so triumphantly at the sight of her body .']]","[[-0.16225582361221313], [-0.10219356417655945], [-0.0006935261189937592], [0.09941886365413666], [0.1974899023771286], [0.33521759510040283]]",54.37889099121094,54.37889099121094,"[30.68189239501953, 82.128662109375, 49.348487854003906, 24.00942611694336, 41.44430160522461, 19.81778335571289]",15.597565650939941,"[17.1843318939209, 21.050018310546875, 13.890515327453613, 13.456339836120605, 15.302386283874512, 13.98007869720459]"
212,I don’t have sex without a marriage license either.”,"[['In doing away with the tea tray , the elephants and the giant tortoise , science has developed a series of rationally defensible explanations of the cosmos .'], ['Not only can man project his imagination out into his environment in concrete forms , but even more importantly , he can turn it inward to help create new and better forms of himself .'], [""At least they hadn't stepped up and asked to see papers in the hated , flat , dialect mispronunciation of Mussolini's home district -- Dogumenti , per favore .""], ['Eternity is no time for recriminations .'], ['Everybody knew that John Cooper had married Edythe on the rebound .'], ['that aside from due notification of certain major events in their lives ( two marriages , two births , one divorce ) , Christmas and Easter cards of the traditional sort had been the only thin link she had with them through the widowed years .']]","[[-0.17735928297042847], [-0.10175316035747528], [-0.00043813977390527725], [0.09921963512897491], [0.19117771089076996], [0.28962039947509766]]",223.35948181152344,223.35948181152344,"[457.4722595214844, 301.9014587402344, 318.292236328125, 254.58909606933594, 251.90061950683594, 225.560546875]",96.3193588256836,"[135.9152069091797, 116.33389282226562, 96.36116790771484, 87.07951354980469, 99.23268127441406, 98.39042663574219]"
