target_idx,target_sent,sents_intrp_all_bins,sim_intrp_all_bins,base_PPL,local_unintrp_PPL,local_intrp_PPL_all_bins,global_unintrp_PPL,global_intrp_PPL_all_bins
107,"“Well, we’ll see if that’s true.” David replied in a threatening voice.","[['`` By one fell swoop the Court now finds that Congress indulged in needless legislation in the acts of 1910 , 1913 , 1925 , 1934 and 1937 .', 'association by level of achievement is the dominant principle of informal relations .'], [""During these early years the repair of watches and clocks and the building of special clocks for church steeples formed an important part of the young man's occupation ."", 'There shall be covered into the Treasury to the credit of the proper special fund all funds hereinafter specified .'], ['The paper has a certain value as a comparatively easy introduction to this approach , particularly since it treats a fairly simple and straightforward phenomenon where it is possible to compare it with a more traditional ( though not structural ) statement .', 'He bases his present contention on the general right to explore , indicating that he hopes to find some discrepancy in the resume .'], ['For my seedbed I use good garden soil with a little sand added to encourage rooting .', 'There was no debate as the Senate passed the bill on to the House .'], ['The effect on the intellectuals among his audience may well be imagined .', 'Fletcher nodded as he listened to the instructions and said he would arrange the things Rector requested .'], [""If he was sober , which was doubtful , he'd have him get in touch with Mr. Crombie ."", 'So would she mind speaking a little louder ? ?']]","[[-0.18751712143421173, -0.18488582968711853], [-0.10317712277173996, -0.10299962759017944], [-0.0010266155004501343, -0.0009938478469848633], [0.09908266365528107, 0.09910634160041809], [0.19705289602279663, 0.19707083702087402], [0.3239274322986603, 0.3254791498184204]]",68.02059173583984,68.02059173583984,"[68.75941467285156, 79.39315032958984, 71.81844329833984, 66.57019805908203, 55.56642150878906, 42.7879638671875]",37.14418029785156,"[52.317726135253906, 62.75709915161133, 57.85528564453125, 50.4333610534668, 44.5666618347168, 34.93364334106445]"
202,And all three laughed at her totally ignoring David as if he were not there.,"[['This is an important consideration .', 'Accordingly , the 1938-39 rules adopted these hours as limitations upon the operation of daytime stations .'], ['high-voltage electrophoresis and paper chromatography were used in preliminary structural studies ; ;', 'It tastes a little like poppyseed .'], ['Provision for emergency toilet facilities and disposal of human wastes will be an unfamiliar problem .', '`` They say that our steeple is one hundred and sixty-two feet high .'], ['Someone has remarked that this is certainly the ultimate in reducing .', 'If this choice is less exciting than New York Democrats may wish , it nevertheless must be made .'], [""The ladies especially couldn't understand what troubled him ."", ""From this side he could see farther into the legation's third-story window , but he saw no faces ; ;""], ['But they were not what distinguished his performance .', ""When no one smiled , he felt constrained to add , `` Just kidding , natch '' .""]]","[[-0.16742727160453796, -0.16499167680740356], [-0.10307326912879944, -0.1028042659163475], [-0.0008339453488588333, -0.0008310694247484207], [0.09900438785552979, 0.09910963475704193], [0.19657468795776367, 0.19682034850120544], [0.3334604501724243, 0.33364301919937134]]",135.41017150878906,135.41017150878906,"[249.23977661132812, 208.77706909179688, 197.7943878173828, 177.38978576660156, 128.43714904785156, 110.06706237792969]",89.76136779785156,"[112.69550323486328, 104.06222534179688, 128.78469848632812, 109.8948974609375, 93.38691711425781, 83.11234283447266]"
228,"Encouraging her to talk, Tess talked away about Luigi, Myra, and the kids and how fortunate she was to be a part of Luigi’s family, clearing herself from the suspicion of being Luigi’s mistress.","[['Your insurance , too , with most agencies , is provided with the car , covering comprehensive fire , theft , liability and collision with a deductible clause which varies in different countries .', 'These have sought more and more of what they have .'], ['Of course , many more things are charted besides prices .', 'This paper was signed by forty-five persons , subscribing a total of two hundred shares .'], ['Prestige , however , is only a minor part of the problem ; ;', 'There are a number of ways this could happen , the churchmen pointed out , and here is an example :'], ['Well , she had not come back to Great Island to be understood , praised or condemned .', ""Sighting a line from the bridge to a small field directly to the side , I pitched the tent that evening on the stateless `` line '' , digging a small trench around it as best I could with a toy spade donated by a neighborhood child .""], [""The important result , however , was that Juet and Francis Clemens , the deposed boatswain , became Hudson's sworn enemies ."", ""We would attend a film and , later on , I stated , we might go to the Mayflower Coffee Shop or Child's or Toffenetti's for waffles .""], [""Mrs. Roebuck smilingly declined and began suddenly to go on about her son , who was `` onleh a little younguh than you bawhs '' ."", 'One such wife , Dr. Linden says , became disgusted with her weak husband and flurried through a series of extramarital affairs in the hope of finding a stronger man .']]","[[-0.173191100358963, -0.17241667211055756], [-0.10321348160505295, -0.10306832194328308], [-0.000972796231508255, -0.0009642071090638638], [0.09897550195455551, 0.09900101274251938], [0.1953134685754776, 0.19554875791072845], [0.3015826344490051, 0.3048129677772522]]",50.19685745239258,50.19685745239258,"[53.44868850708008, 48.77656173706055, 56.100990295410156, 48.4440803527832, 41.06473922729492, 39.7277717590332]",37.40367126464844,"[45.17372512817383, 40.27461624145508, 41.219234466552734, 42.38220977783203, 35.688262939453125, 37.42516326904297]"
366,* * * * *,"[[""We came on as soon as we could '' ."", 'Sometimes , as at this juncture , he did not .'], ['The spectacle progressed towards a denouement which was obviously still remote ; ;', 'Out and out and never to return again .'], ['There are many grammatical misconstructions other than dangling modifiers and anatomicals which permit two different interpretations .', 'We walked up Main Street to this big white house , then around to the back .'], [""The government pays a subsidy for revival of the classics , and this policy attracts experimenters who sometimes put Moliere's characters in modern dress and often achieve interesting results ."", ""The government pays a subsidy for revival of the classics , and this policy attracts experimenters who sometimes put Moliere's characters in modern dress and often achieve interesting results .""], ['`` I got it , Andy .', ""The commercial propagandist , who can't afford to be critical , gets along well with the amateur , from whom he feeds , but he frequently steps on the analyst's toes by refusing to keep his material genuine .""], ['`` Get out of here .', 'It is that elemental .']]","[[-0.1635635793209076, -0.15901590883731842], [-0.10299685597419739, -0.10278510302305222], [-0.0004665777087211609, -0.0004521682858467102], [0.09889964759349823, 0.09889964759349823], [0.16098809242248535, 0.1628093421459198], [0.17575445771217346, 0.1783248335123062]]",40.09796142578125,40.09796142578125,"[62.307064056396484, 71.95929718017578, 58.93072509765625, 224.44805908203125, 94.20494079589844, 28.5543155670166]",12.053848266601562,"[12.658807754516602, 18.531787872314453, 34.51734161376953, 67.79606628417969, 20.3626766204834, 7.467743873596191]"
395,"Congratulations, Tess.","[['Initially , the wastewater would be entirely from the shopping center with the domestic sewage from the houses increasing over an 18-month period .', 'In a small grove against the river they halted , turning deep into the protection of the trees .'], ['( Several times recently I have wondered whether shows were being staged for the sake of the script or just to entertain the audience with the spectacle of scenery being shifted right in front of their eyes .', '( Several times recently I have wondered whether shows were being staged for the sake of the script or just to entertain the audience with the spectacle of scenery being shifted right in front of their eyes .'], ['Beyond it I noted a small green column , about twelve feet below the present ground level -- the Serpentine Column , three entwined serpents , which once stood at the Temple of Apollo at Delphi , Greece .', 'Beyond it I noted a small green column , about twelve feet below the present ground level -- the Serpentine Column , three entwined serpents , which once stood at the Temple of Apollo at Delphi , Greece .'], [""She said to the saleslady , `` I want a dress to put on around the house '' ."", 'But the Blevins were away ; ;'], [""Eileen had a wonderful way of not listening to things she didn't want to hear ."", ""Pat O'Dwyer looked like a heavier Jim .""], [""That's my wish ."", ""`` You look like you just heard a real gasser , Mr. Partlow '' .""]]","[[-0.1627633273601532, -0.1625344455242157], [-0.10308876633644104, -0.10308876633644104], [-0.0004240740090608597, -0.0004240740090608597], [0.09853238612413406, 0.09859345853328705], [0.1841607391834259, 0.184352308511734], [0.2296762615442276, 0.23130178451538086]]",213.35113525390625,213.35113525390625,"[1186.8858642578125, 239.209716796875, 376.8009033203125, 166.69854736328125, 320.3383483886719, 105.50739288330078]",176.88088989257812,"[447.9330749511719, 139.56771850585938, 234.3479766845703, 112.19759368896484, 152.59323120117188, 116.55599975585938]"
