target_idx,target_sent,sents_intrp_all_bins,sim_intrp_all_bins,base_PPL,local_unintrp_PPL,local_intrp_PPL_all_bins,global_unintrp_PPL,global_intrp_PPL_all_bins,base_entropy,local_unintrp_entropy,local_intrp_entropy_all_bins,global_unintrp_entropy,global_intrp_entropy_all_bins
12,"Several demographic factors predict how well a marriage might fare, according to NCHS data.","[['Sonic , electronic , galvanic -- all blank .', 'Kate felt she had deserted the boy in her own loss .', 'After Mr. Jack drove away , Winston went on looking out the window .', 'everything was glamorous to my dazzled eyes .'], ['The fisherman was right in the middle of the Deep .', 'The new formula for filling staff positions in the Secretariat is one of a number of recommendations made by a panel of eight in a long and detailed report .', 'In the second half of the Sixteenth Century , Sinan , the great architect who is the Michelangelo of the East , designed the massive buttresses that now help support the dome .', 'Because the bobbin-to-cone winding process is a relatively high-cost operation for the mill , the almost complete automation provided by the Uniconer can mean important economies in textile production , at the same time upgrading quality .'], ['We would lose our export markets and deny ourselves the imports we need .', 'I quit work at my usual hour as if this day was no different from other days .', ""I'll drop you off '' ."", 'To see this vision in perspective , we need first of all a clear idea of the magnitude of this new power from the atom .'], ['These people were not talking much about it , but you , a foreigner , sensed their apprehension and disappointment .', ""If the content of faith is to be presented today in a form that can be `` understanded of the people '' -- and this , it must not be forgotten , is one of the goals of the perennial theological task -- there is no other choice but to abandon completely a mythological manner of representation ."", ""In West Africa , for example , where meat is a luxury and babies must be weaned early to make room at the breast for later arrivals , a childhood menace is kwashiorkor , or `` Red Johnny '' , a growth-stunting protein deficiency ( signs : reddish hair , bloated belly ) that kills more than half its victims , leaves the rest prey for parasites and lingering tropical disease ."", 'Some of the stumps are as much as three feet long , but most of them have been flattened by the pressure of the overlying sediments .'], [""I never liked going straight into an examination with patients -- it relaxes them , I've always thought , to chat first ."", ""The Louisiana city is known , of course , for its fine food , good music and its colorful hospitality `` and , when guests arrive at Philmont that night '' , says Mrs. Grinsfelder , `` that is exactly what we expect to offer them ."", 'More typical is the case of a suburban Long Island housewife described by a marriage counselor .', 'The impression was unmistakable that , whatever one may choose to call it , natural law is a functioning generality with a certain objective existence .'], ['But Aristotle kept the principle of levels and even augmented it by describing in the Poetics what kinds of character and action must be imitated if the play is to be a vehicle of serious and important human truths .', 'In repetitions of the experiment from couple to couple , the votes of the two persons in a couple probably agree more often than independence would imply , because couples who visit the museum together are more likely to have similar tastes than are a random pair of people drawn from the entire population of visitors .', 'They then point out that with our present lack of knowledge of all the factors concerned in the rise and fall of epidemics , it is unlikely that a planned episode could be initiated .', ""And in a concluding chapter about America's stance in the contemporary world , one senses certain misplacements of emphasis and a failure to come to grips with the baffling riddle of our time : How to deal with a wily and aggressive enemy without appeasement and without war .""]]","[[-0.1549372673034668, -0.15454703569412231, -0.15228475630283356, -0.15208929777145386], [-0.10113902390003204, -0.10104964673519135, -0.10079743713140488, -0.10056495666503906], [-0.00015835650265216827, -0.00014828983694314957, -0.00014454498887062073, -0.00012694299221038818], [0.09962250292301178, 0.09963497519493103, 0.09963773190975189, 0.09974299371242523], [0.1985437572002411, 0.19865882396697998, 0.1989613175392151, 0.19919727742671967], [0.32787269353866577, 0.3286077380180359, 0.3417821526527405, 0.34235432744026184]]",224.36534118652344,218.858154296875,"[251.42538452148438, 219.55316162109375, 217.14361572265625, 220.42791748046875, 172.66773986816406, 204.35076904296875]",162.0922088623047,"[204.9307098388672, 178.57444763183594, 178.5264434814453, 199.6152801513672, 154.1084747314453, 174.99130249023438]",3.660825729370117,3.6621971130371094,"[3.477267265319824, 3.7244009971618652, 3.5498979091644287, 3.5922513008117676, 3.69539213180542, 3.648423910140991]",3.643791913986206,"[3.5248842239379883, 3.7408440113067627, 3.5702950954437256, 3.5275118350982666, 3.6529250144958496, 3.6325807571411133]"
42,Another predictor of divorce seems to be how a couple fares — and feels — even before they tie the knot.,"[[""For paradigmatic history `` breaks '' rather than unfolds precisely when the movement is from order to disorder , and not from one order to a new order ."", ""'' thick and 1'' '' dia. fitted on a 1/8'' '' dia. mandrel ."", 'No sooner had Betsey come out of the ring than Mrs. Long walked into the Working Competition with Ch. Cadet or Noranda , another home-bred product , and won ! !', 'A ship run by a human brain could not run rogue or insane with the power and resources Central had to build into their scout ships .'], ['For the case of a purely inertial autonavigator consisting of three restrained gyros , a coordinate system is used where the sensitive axis of the X accelerometer is parallel to the east-west direction at the base point , and the Y accelerometer sensitive axis is parallel to the north-south direction at the base point .', 'But , admit or not , Bonner was helpless .', 'A copy was released to the press .', 'Even though he would later be resurrected , he was at this moment dead indeed , the expression on his face reflecting what he had gone through on the cross .'], [""`` I'll pick murder ."", 'All false gods resemble Moloch , at least in the early phases of their careers , so it would be unreasonable to expect any form of idol-worship to become widespread without the accompaniment of human sacrifice .', 'In the second , the fixed elements are the lines which join the vertex , P , to the two intersections of **zg and the plane of the pencil which do not lie on the multiple secant .', 'Indeed , no richer humor is to be found in the whole of American literature than in the letters of the semi-literate men who wore the blue and the gray .'], [""They range from the Soviet Embassy on Sixteenth Street , a gray shuttered pile suggesting a funeral-accessories display house , to what Congressman Rooney has called `` that monstrosity on Thirty-fourth Street '' , the modern cement-and-glass chancery of the Belgians ."", ""It might be called the `` public utility '' type because of the considerable use to which it has been put in gas and electric utility rate cases ."", 'This resulted in an improved appearance , but was followed by an increase in printing cost that necessitated the institution of major economies to keep within the total of allocated funds .', 'Next he addressed himself to our souls .'], ['They either walked or were driven .', '`` It never seemed to widen .', 'These men are considered managers of engineers .', 'I suppose I should have paid attention to that half-murmured remark , but it seemed one of those extreme statements women under stress indulge in .'], ['This way of describing the matter is unfortunate .', ""`` They're stealin' the stock '' ! !"", ""He's really asking for it '' ."", 'This is what Porter did .']]","[[-0.1596318632364273, -0.1588660031557083, -0.15837791562080383, -0.1581898331642151], [-0.10099627077579498, -0.10093995928764343, -0.10066640377044678, -0.10061343014240265], [-0.0002299528568983078, -0.00020804628729820251, -0.00013767927885055542, -0.00012208055704832077], [0.09959989786148071, 0.0996284931898117, 0.09971688687801361, 0.0997532457113266], [0.19777867197990417, 0.19816291332244873, 0.19830963015556335, 0.19866231083869934], [0.3482183814048767, 0.3543429672718048, 0.3601645231246948, 0.36103370785713196]]",382.84197998046875,315.4751281738281,"[332.98956298828125, 353.1797790527344, 336.4673156738281, 323.61712646484375, 291.8538818359375, 308.8006896972656]",271.87823486328125,"[303.1166076660156, 271.11053466796875, 280.82000732421875, 283.3642883300781, 265.96734619140625, 255.761962890625]",4.078250885009766,4.161341667175293,"[4.113094329833984, 4.125114917755127, 4.14626407623291, 4.184481620788574, 4.17048454284668, 4.16571569442749]",4.034500598907471,"[4.0189995765686035, 4.0670270919799805, 4.131980895996094, 4.230366230010986, 4.081947326660156, 4.045568943023682]"
61,Orbuch postulates that's because women are more likely to receive such affirmations from others — a hug from a friend or a compliment from a stranger in line at the deli.,"[['A few of the more prominent must serve as examples of what a complete listing and description would disclose .', 'In Figure 2 , the points in the network are designated by a letter accompanied by a number .', 'He went on to the next building and found what he expected -- the mingled cooking aromas of a public vestibule .', 'Dams , river development schemes , transportation networks , educational systems require years to construct .'], ['Beckworth handed the pass to the colonel .', 'Stravinsky , nearing the age of eighty , is like a lost and frantic bird , flitting from one abandoned nest to another , searching for a home .', 'Are you utilizing cafeteria space for company meetings or discussions ? ?', 'the present-day explorations of outer space , answering age-old questions of science and philosophy , in the face of possible wars of extinction .'], [""The single-barrel Stevens 940Y ( under $35 ) is made with a side lever rather than a top-tang lever because many youngsters aren't strong enough to operate a top tang to open a gun -- and the side lever does indeed open very easily ."", ""He'd been in an angry mood : Conchita had thought his face almost ugly with the anger in him ."", 'enter into contracts with educational institutions , scientific organizations , and industrial and engineering firms ; ;', 'It is important , however , that the Peace Corps be advanced not as an arm of the Cold War but as a contribution to the world community .'], ['The cloth is laid on one half of the bottom at a time .', 'In the next few days they had cause to rejoice .', 'A growl , a nod , was usually enough .', 'most pastors find that the fourth session should take at least two hours and therefore hold it on a week night prior to Reception Sunday .'], ['Payne was more methodical than that .', 'For an instant John was stunned .', 'In the apartment itself , all was still .', 'There is just more to Tiepolo .'], [""`` It's people of your own kind '' , a girl remarked ."", ""It is the only method left for a man to escape from a woman's world ."", ""And besides , the chick had a little something the others didn't have ."", 'The effect is as if he had materialized out of nowhere .']]","[[-0.1616523712873459, -0.16096419095993042, -0.16056355834007263, -0.15894213318824768], [-0.10062331706285477, -0.10062135010957718, -0.10053949058055878, -0.10050113499164581], [-0.00019739195704460144, -0.00019499100744724274, -0.0001692362129688263, -0.00015571899712085724], [0.09960100054740906, 0.09960661083459854, 0.09973951429128647, 0.09976577758789062], [0.19820959866046906, 0.19844861328601837, 0.19866907596588135, 0.19893300533294678], [0.33885398507118225, 0.35377049446105957, 0.35659074783325195, 0.3602368235588074]]",129.41085815429688,122.5256118774414,"[123.9665298461914, 133.32762145996094, 139.93557739257812, 114.92342376708984, 118.34734344482422, 115.8794174194336]",121.08808898925781,"[120.48702239990234, 127.72509002685547, 135.45713806152344, 109.75093841552734, 112.29292297363281, 119.15113067626953]",3.972475051879883,3.9638710021972656,"[4.100340843200684, 4.137546062469482, 3.994877338409424, 3.8719539642333984, 3.9643843173980713, 3.903689384460449]",3.924107551574707,"[4.070127010345459, 4.099677085876465, 3.991304397583008, 3.8991191387176514, 3.9032065868377686, 3.9262142181396484]"
75,Talk about more than the dishes.,"[['It is , I insist , hard to define the Rayburn contribution to our political civilization because it is so massive and so widespread and so complicated , and because it goes so deep .', 'Powers was covering the remaining guard .', 'Blockade runners can be stopped -- by gunfire , if necessary -- searched and held , at least temporarily .', 'water is Af and the H stands for hydrogen ; ;'], ['Anyhow , it was high time the boy was salted .', 'then they turned to the right , climbed the embankment , and walked into the valley again .', 'Thus a number of operations of the order of Af are required .', 'Cap with a Af bar and tack-solder in place .'], ['It was her work to go among her neighbors and collect their checks .', 'It had been a very long time that had no form and no end .', ""The Istiqlal-sponsored U.M.C.I.A. ( L'Union Marocaine Des Commercants , Industrialistes et Artisans ) was opposed by candidates of the new U.N.F.P. ( L'Union National Des Forces Populaires ) in nearly all urban centers ."", ""Conrad's words had intellectual meaning for him only .""], [""But then , Mario Lanza was no common singer , and his whole career , public and non-public , was studded with the kind of unconventional happenings that terminate with the appearance of his first `` recital '' only when he has ceased to be a living voice ."", 'after all , he had had the same set of facts as Jack had had to work from , and he was an almost frighteningly observant man .', ""Indeed , if pressed , we would say what the late Robert Henri , American painter , said to a pupil , `` Anything will do for a subject : it's what you do with it that counts '' ."", ""What do parents need to know about those `` years of the braces '' in order not to waste a child's time and their money ? ?""], ['The state had elected Republican candidates in the past two years .', ""Instead -- and not just to prove my objectivity -- I hasten to report that it's a highly amusing film which probably does a fairly accurate job of reporting on the Easter vacation shenanigans of collegians down in Fort Lauderdale , and that it seems to come to grips quite honestly with the moral problem that most commonly vexes youngsters in this age group -- that is to say , sex ."", ""He'd been in an angry mood : Conchita had thought his face almost ugly with the anger in him ."", 'Casey kept his smile fixed , but some small inner disturbance was working on him as he thought again about Needham , who was eight or ten years older than the girl .'], [""Thus , the writer decided to hold one experimental section of the functional preparation for marriage course in the spring semester of 1960 exclusively for persons already married -- that is , prerequisite : `` marriage '' ."", ""A weekly newspaper reported a local romance : `` and the couple were married last Saturday , thus ending a friendship which began in their schooldays '' ."", 'More typical is the case of a suburban Long Island housewife described by a marriage counselor .', 'More time was spent in trying to marry these incompatibles than over any subject discussed at Yalta .']]","[[-0.1617065668106079, -0.16163837909698486, -0.16103121638298035, -0.16036967933177948], [-0.10058435797691345, -0.10056377947330475, -0.10051055997610092, -0.10048772394657135], [-0.0001897597685456276, -0.00016809627413749695, -0.00012623518705368042, -9.684450924396515e-05], [0.0996798649430275, 0.0996890515089035, 0.0997171700000763, 0.09974516183137894], [0.19797171652317047, 0.19803567230701447, 0.1982899010181427, 0.19833531975746155], [0.3645585775375366, 0.3753299415111542, 0.3848002254962921, 0.3928186893463135]]",442.59796142578125,801.5709838867188,"[486.5201110839844, 537.3031005859375, 768.1703491210938, 525.7332153320312, 507.1319274902344, 639.5]",1402.3970947265625,"[633.4925537109375, 943.1825561523438, 992.7456665039062, 628.0350341796875, 682.8584594726562, 719.6279907226562]",4.3986124992370605,4.359025955200195,"[4.856790065765381, 4.582774639129639, 4.392781734466553, 4.574418544769287, 4.441842079162598, 4.411458492279053]",4.601545333862305,"[4.842535972595215, 4.572745323181152, 4.570194244384766, 4.67652702331543, 4.506865501403809, 4.518313407897949]"
96,"How do you reduce it?""","[[""A dark bathroom can be pretty scary , and he'd creep back to bed , proud of himself , thinking : Tomorrow , for sure , I'll go down to the rock and keep my promise to Dad ."", 'He only rarely tells a personal anecdote and hardly ever sketches an individual or quotes his opinions .', ""-- Kenny Lane of Muskegon , Mich. , world's seventh ranked lightweight , had little trouble in taking a unanimous decision over Rip Randall of Tyler , Tex. , here Monday night ."", 'Francesca and Herbert were among the few people we knew in Catatonia .'], ['Bluntly , there never was a Ptolemaic system of astronomy .', 'The boldness of champions', 'Pope Leo 13 , on the 13th day of December 1898 , granted the following indulgences : `` An indulgence of three hundred days is granted to all the Faithful who read the Holy Gospels at least a quarter of an hour .', 'One day Maeterlinck , coming with a friend upon an event which he recognized as the exact pattern of a previous dream , detailed the ensuing occurrences in advance so accurately that his companion was completely mystified .'], ['He regulated the dualities of light and darkness , Yang and Yin , which are locked in eternal struggle .', 'Phil was like that .', 'During this time 4,122,354 new members were brought into the fellowship .', 'The completeness of the connections provide that , for N people , there are Af lines of communication between the pairs , which can become a large number ( 1,225 ) for a party of fifty guests .'], ['Nevertheless , it will seem funny to have to send for a mechanic to improve conversation .', 'It poured out of him like an electric current , a feeling that the muscles and nerves of his fine-drawn body were coiling for action , and that that action would be all that he anticipated .', 'She turned on her side , finding the idea oppressive .', ""`` Squaresville , man , and all the palazzos are crummy Palasts '' .""], ['Thus , this readiness to relax controls , evidenced in the Kohnstamm situation , appears to be a more general personality factor .', ""`` We are directed to develop a sense of proportion , sir , which contributes the same effect '' ."", ""One might well wonder why the `` public is always wrong '' and the question raised is about as awkward as the one concerned with the chicken and the egg ."", ""Sort of remorseless , isn't it ? ?""], [""What do you think I did with them '' ? ?"", '`` How would I know ? ?', 'What does it all add up to ? ?', 'Hence , the only defensible procedure is to repress any and every notion , unless it gives evidence that it is perfectly safe .']]","[[-0.1640661209821701, -0.16392433643341064, -0.16283847391605377, -0.162357360124588], [-0.10041675716638565, -0.10037417709827423, -0.10035145282745361, -0.10026410222053528], [-0.00027040764689445496, -0.00020934641361236572, -0.00020123645663261414, -0.00019286014139652252], [0.09945741295814514, 0.09949250519275665, 0.09957394748926163, 0.09962768107652664], [0.19578856229782104, 0.19592055678367615, 0.19633835554122925, 0.196443110704422], [0.31948795914649963, 0.3223259449005127, 0.32591065764427185, 0.33194485306739807]]",613.2830810546875,98.20096588134766,"[83.43663024902344, 122.31160736083984, 103.2298583984375, 97.03181457519531, 82.37202453613281, 80.13981628417969]",94.25621032714844,"[82.80825805664062, 128.86048889160156, 105.61259460449219, 91.29415130615234, 84.63862609863281, 82.10108947753906]",3.1858413219451904,3.0365288257598877,"[2.8154942989349365, 3.1633288860321045, 2.994572401046753, 3.0101239681243896, 2.9837749004364014, 2.9297280311584473]",2.967393398284912,"[2.7354276180267334, 3.216616153717041, 2.9867136478424072, 2.9909260272979736, 2.970294237136841, 2.948054790496826]"
