target_idx,target_sent,sents_intrp_all_bins,sim_intrp_all_bins,base_PPL,unintrp_PPL,intrp_PPL_all_bins
361,"“As far as meeting her is concerned, I’m not interested.","[[""The whistle of Sherman's locomotives often drowned out the rattle of the skirmish fire .""], [""Under the capable direction of the choir's founder , Geroge Bragg , the twenty-six boys made some lovely sounds in an opening group of Renaissance and Baroque madrigals and motets , excerpts from Pergolesi's `` Stabat Mater '' and all of the Britten `` Ceremonial Of Carols '' .""], ['We found no obvious effects due to preferred orientation of the crystallites in this sample nor would we expect to on the basis of the shape found from electron microscopic examination .'], ['For a moment , anger darkened the hallway about her , and when she found her voice , anger thickened it .'], ['Standing there she saw Shades of Night come through the trees and stop beside the lodge , silent , almost imperious , her body taut , simply standing without speaking or moving while the wife of Walitzee waited , perhaps denying the dread that moved in her .'], ['Wingman , stay clear , he prayed .']]","[[-0.19553682208061218], [-0.10345079749822617], [-0.0007358146831393242], [0.09863424301147461], [0.19263312220573425], [0.2918654680252075]]",98.56289672851562,82.45906829833984,"[106.09123992919922, 94.14171600341797, 89.34281158447266, 89.65596771240234, 93.68096923828125, 91.28313446044922]"
212,"The man to your right is Samuel Adams, to your left, Ted Davidson, and behind me…”","[[""Those which tell a story of the earth's formation in each area can add geological interest to the recreation sites .""], [""The already faded pastel charms of the naive music itself vanish entirely in Fistoulari's melodramatic contrasts between ultravehement brute power and chilly , if suave , sentimentality .""], [""I'd often find one or other of them up around Dogtown sketching .""], [""`` Buster would solve that quarterback problem just as we head that way '' .""], [""( Still another song in `` Strike Up The Band '' -- `` I've Got A Crush On You '' -- was retrieved from a 1928 failure , `` Treasure Girl '' .""], ['Three were doubles , Brooks Robinson getting a pair and Marv Breeding one .']]","[[-0.19150245189666748], [-0.10478496551513672], [-0.0010439259931445122], [0.0988115668296814], [0.19375908374786377], [0.2536986768245697]]",66.96366882324219,45.66285705566406,"[48.065242767333984, 43.638206481933594, 46.34212875366211, 46.607784271240234, 49.101749420166016, 47.56999206542969]"
195,“Why?,"[['These will be drilled and tapped later on .'], [""`` We ourselves must stand sentinel '' .""], [""I don't blame that girl for breaking her engagement with you .""], [""`` Thank you '' , I told her .""], ['To state fully what the Bible means as my daily spiritual food is as intimate and difficult as to formulate the reasons for loving my nearest and dearest relatives and friends .'], ['Is this for real ? ?']]","[[-0.18449439108371735], [-0.10413172841072083], [-0.0005542207509279251], [0.09753882139921188], [0.16650882363319397], [0.2561689019203186]]",1670.1744384765625,657.643310546875,"[1389.0638427734375, 819.0816650390625, 725.1123657226562, 954.4251708984375, 1071.1173095703125, 623.9652709960938]"
124,Luigi smiled at Tess.,"[['This work will cover the most serious one-fourth of all land needing such treatment , and will consist of burning 250,000 acres of highly hazardous debris concentration , felling snags on 350,000 acres of high lightning-occurrence areas , prescribed burning on 3.5 million acres , removing roadside fuel on 39,000 acres , and clearing and maintaining 11,000 miles of firebreaks .'], ['No one anticipates any radical shift in this situation , but questions concerning reading habits , the availability of such data and the places where it is discussed must surely be raised .'], ['high-voltage electrophoresis and paper chromatography were used in preliminary structural studies ; ;'], ['There were other clubs in this league .'], [""`` Just you wait '' , said Arlene again , as though she were discovering the pleasantly tingling insinuations of that handy little sturdy statement .""], ['Guests from across U.S. honor Dr. Swim']]","[[-0.2080867439508438], [-0.10429847240447998], [-0.000680999830365181], [0.098661407828331], [0.19126306474208832], [0.2728886604309082]]",75.4328384399414,74.80049896240234,"[152.0032501220703, 91.74385833740234, 107.67703247070312, 77.60513305664062, 60.15943145751953, 86.02381134033203]"
406,"Bringing her close to him, he let her feel his need for her.","[[""So when textbooks , like that of Baker set out drawings of the ' Ptolemaic System ' , complete with earth in the center and the seven heavenly bodies epicyclically arranged on their several deferents , we have nothing but a misleading 20th-century idea of what never existed historically .""], [""Now lay 12 pieces of Af cut 5-3/4'' '' long side by side but separated by 12 pieces of the same material 1/2'' '' sq. .""], [""a lovely Epiphany party at Errol Flynn's , on which sacred occasion Letch stole away with an unknown `` starlet '' , leaving me `` high and dry '' to get home as best I could .""], ['They were already swollen to bursting .'], ['His duties as Massachusetts Secretary of State obliged him to wait until the adjournment of the legislature in mid-April .'], [""`` Pulley Bey insisted that she bestow her favors on him '' , the friend continued .""]]","[[-0.252042293548584], [-0.10248901695013046], [-0.0008894670754671097], [0.0982150286436081], [0.19581381976604462], [0.35164976119995117]]",82.88263702392578,55.03927993774414,"[72.47441864013672, 60.75328063964844, 54.11888885498047, 54.17637634277344, 71.86311340332031, 62.39509963989258]"
