target_idx,target_sent,sents_intrp_all_bins,sim_intrp_all_bins,base_PPL,local_unintrp_PPL,local_intrp_PPL_all_bins,global_unintrp_PPL,global_intrp_PPL_all_bins
72,"""Today, we have a pretty good idea of what's likely to make for a good marriage,"" says Stony Brook University researcher Arthur Aron, PhD.","[['He was naked except for a clout .', 'The walk ended , inevitably , right in front of his hotel building .', 'In the f-plane the coordinates of the corresponding point are Af .', 'In the f-plane the coordinates of the corresponding point are Af .'], ['His fingers touched the bone handle of a knife .', '-- Opportunities for Christian service', 'Similarly the optimism of age protests too much .', 'Similarly the optimism of age protests too much .'], ['Singing On The Mountain in Linville , North Carolina , on June 25 .', 'Rimanelli is tough and square-built and adventurous , says what he thinks .', 'Rimanelli is tough and square-built and adventurous , says what he thinks .', 'Lewis looked at him and began to cry , and then , saying that he was going to make a promise , he asked Blackman to call the porter and to tell him to take out all the liquor that he did not want .'], ['Richard E. Cohn , Grant ; ;', ""Mr. Alexander H. Wheelan's Study Helps In Point And Figure Technique tells the readers : `` We assure you that the total number of people using this method of market analysis is a very small portion of the sum total of those operating in the securities and commodities markets '' ."", ""As it was , while Central wrangled among itself , Robert Tanner sneaked out of the pilots' barracks , out to the field and over to Helva's slim metal hull ."", 'We now have to think not only of our national security but also of the future generations who will suffer from any tests we might undertake .'], ['`` However , evidence that the Axis powers are making significant preparations indicative of such an intention is being reported with increasing frequency from a variety of sources .', 'These examples underscore the importance of even more searching evaluations of new major development programs and even more penetrating and far-ranging analyses of the potentialities of future technology .', ""I think for example of three women's colleges with pitifully small enrollments , clustered within a few miles of a major Catholic university , which is also co-educational ."", ""One might well wonder why the `` public is always wrong '' and the question raised is about as awkward as the one concerned with the chicken and the egg .""], ['More time was spent in trying to marry these incompatibles than over any subject discussed at Yalta .', 'A significant effect discovered during the study is the existence of Prandtl numbers reaching values of more than unity in the nitrogen dissociation region .', 'The two in the bed knew each other as old people know the partners with whom they have shared the same bed for many years , and they needed to say no more .', ""Thus , the writer decided to hold one experimental section of the functional preparation for marriage course in the spring semester of 1960 exclusively for persons already married -- that is , prerequisite : `` marriage '' .""]]","[[-0.163217231631279, -0.16316351294517517, -0.16285404562950134, -0.16285404562950134], [-0.10101908445358276, -0.10094314813613892, -0.10085541009902954, -0.10085541009902954], [-0.0001835208386182785, -0.00018116459250450134, -0.00018116459250450134, -0.00015880726277828217], [0.09964992105960846, 0.09968316555023193, 0.09977354109287262, 0.09980666637420654], [0.19765116274356842, 0.19788900017738342, 0.1982678472995758, 0.19897466897964478], [0.2952274680137634, 0.3043738603591919, 0.305586040019989, 0.31580257415771484]]",61.03892135620117,51.681495666503906,"[55.98875045776367, 50.90739440917969, 55.4832878112793, 50.9334602355957, 47.55899429321289, 53.684288024902344]",49.10096740722656,"[49.505088806152344, 50.94819259643555, 50.98363494873047, 45.4312858581543, 47.208736419677734, 52.76032638549805]"
93,"""There's a lot of stress if you're [part of] a military family, but at the same time, there are lots of things that the military is doing to try to protect you from that stress, to try to make it better,"" says Karney.","[['While here , visit Theodore Roosevelt National Park for its spectacular scenery .', 'The water splashes into shoulder-high tracts of fernery .', ""Now Gavin Maxwell's Ring Of Bright Water has widened to enchant the world ."", ""Nick's body became rigid .""], ['A number of C clamps hold the pieces together on the jig until the glue sets .', 'My people await you on the shore .', 'Speaking into the phone again and recognizing the caller , I resumed my everyday voice .', ""The Warwick Musical Theater presents `` Where's Charley ? ?""], ['One night there were some dried peas lying on our kitchen table , and these peas looked to me like a little group of atoms ; ;', 'For large letters , e.g. thermoformed of acrylic or butyrate , there are other techniques .', ""There's better things to do than listen to something like that ."", '( B ) each Af is invariant under T ; ;'], [""Despite the successful rehabilitation of over a half million disabled persons in the first eleven years after 1943 , the existing program was still seen to be inadequate to cope with the nation's backlog of an estimated two million disabled ."", ""Despite the successful rehabilitation of over a half million disabled persons in the first eleven years after 1943 , the existing program was still seen to be inadequate to cope with the nation's backlog of an estimated two million disabled ."", ""Despite the successful rehabilitation of over a half million disabled persons in the first eleven years after 1943 , the existing program was still seen to be inadequate to cope with the nation's backlog of an estimated two million disabled ."", 'the attitude adopted by realtors and their associations , either negative or positive , plays a large part in the public acceptance of such measures and the degree to which they may be effectively enforced .'], [""Seven battle flags and fourteen officers' swords were sent to Thomas' headquarters ."", ""But whereas the postwar American abstractionists seem to Helion to be determined to `` escape '' from the real world , or simply to rebel against it , the ordered abstractions which he and his associates of the 1930's were painting embodied the hope of `` improving '' things ."", ""To be Katharine Ross , and work in a nicer shop somewhere , at a little more money so she could have prettier clothes , and learn ladies' manners and all like that , and get to know different people than up to now , not just the ones like her here , with foreign-sounding names , the ones went to the same church and -- Different place , different job , different people , she'd be all different too ."", 'They did not view the tour of the distressed cities and towns by Secretary of Labor Goldberg as politics , which the GOP declared it to be .'], [""the Commission on Race and Housing concluded that `` there is no reason to believe that real estate men are either more or less racially prejudiced , on the whole , than any other segment of the American population '' ."", ""These men -- for the most part educated in our `` best '' New England colleges , well established financially and socially in the community -- under kindly but insistent probing , reveal little or no objective or explicit criteria or data for their generalizations about the interests and attitudes of the people they claim to serve , or about the public responses that actually follow their occasional breach of a `` client-service relationship '' ."", ""These men -- for the most part educated in our `` best '' New England colleges , well established financially and socially in the community -- under kindly but insistent probing , reveal little or no objective or explicit criteria or data for their generalizations about the interests and attitudes of the people they claim to serve , or about the public responses that actually follow their occasional breach of a `` client-service relationship '' ."", 'The United States was engaged in a military attack on a peaceful , orderly people governed by a regime that had proved itself the most pro-Western and anti-Communist within any of the new nations -- the only place in Africa , moreover , where a productive relationship between whites and blacks had apparently been achieved .']]","[[-0.15837225317955017, -0.15758000314235687, -0.1572595089673996, -0.15685170888900757], [-0.10100182890892029, -0.10097968578338623, -0.10097818821668625, -0.10090938955545425], [-0.00016495585441589355, -0.00013538217172026634, -0.00012177880853414536, -9.298697113990784e-05], [0.09957429766654968, 0.09957429766654968, 0.09957429766654968, 0.09962567687034607], [0.1978358030319214, 0.1979745328426361, 0.1980513334274292, 0.1982278972864151], [0.29928553104400635, 0.3091728091239929, 0.3091728091239929, 0.31195196509361267]]",35.697444915771484,34.91652297973633,"[36.94795227050781, 37.341365814208984, 33.31352996826172, 38.49504089355469, 36.97294998168945, 37.992271423339844]",37.731781005859375,"[35.61574172973633, 34.5710334777832, 33.43819808959961, 39.19309997558594, 35.05207824707031, 37.065818786621094]"
9,"Men seem to need these affirmations most, Orbuch's analysis suggests.","[['yet he did not stop being human as a result .', 'The colony had been small until the Spanish Inquisition of 1492 drove many Jews into Rome .', 'We can die , too , we can die like real people .', 'This is not due to any policy of discrimination on the part of the Northern universities .'], ['And he will avoid eye-strain in the process .', 'He could hear the footsteps overhead .', 'None of the Trujillo family remains .', ""`` I never saw that '' , said Mercer , `` but I '' --""], [""`` Snakes are ugly and bad , and it might have bitten somebody , and they would have died '' ."", 'The dream of achieving a synthesis between the Sophoclean and the Shakespearean genius inspired the ambitions of poets and composers from the time of Shelley and Victor Hugo to that of Bayreuth .', 'He read Henry James and used to pretend profundity through eye-beamings at people .', ""I never did miss one in a playoff game -- I kicked about 20 in the five playoff games my last two years '' .""], ['The most striking aspect of the interaction demonstrated is the marked decrement in performance suffered by the highly anxious children in unstructured schools .', ""I hadn't been doing as much work as I used to in Westfield and I felt funny about that and wanted to work harder than ever ."", 'A good initial impression would be important now .', 'With his right fist , and nearly all his weight behind it , he smashed at the bloodstained face .'], [""The case histories provide some interesting illustrations of ideological diffusion , embodied in the unwed mother's inability to identify independently a given value system or behavior pattern , , and her subsequent disinclination to assume any individual responsibility for her sexual behavior ."", 'By preying on the sick , by playing callously on the hopes of the desperate , by causing the sufferer to delay proper medical care , these medical ghouls create pain and misery by their very activity .', 'By preying on the sick , by playing callously on the hopes of the desperate , by causing the sufferer to delay proper medical care , these medical ghouls create pain and misery by their very activity .', 'His addle-brained knight-errant , self-appointed to the ridiculous position in an age when armor had already been relegated to museums and the chivalrous code of knight-errantry had become a joke , is , as Cervantes no doubt intended , a gaunt but gracious symbol of good , moving soberly and sincerely in a world of cynics , hypocrites and rogues .'], ['In this way , you can arrange his legs and arms in any desired position , with feet , or one foot , barely resting on the pedestal .', 'Rod gave her a warm pat on the shoulder before he replied .', 'Men seem almost universally to want a sense of function , that is , a feeling that their existence makes a difference to someone , living or unborn , close and immediate or generalized .', 'He had picked out this pathless trail , instead of the common one , in a moment of romantic fancy , to give them privacy on their honeymoon .']]","[[-0.1686675250530243, -0.1680668443441391, -0.16800382733345032, -0.16590040922164917], [-0.10070539265871048, -0.10070490092039108, -0.10064905881881714, -0.10064268857240677], [-0.0004490404389798641, -0.0004067346453666687, -0.00038165831938385963, -0.0003151744604110718], [0.09953955560922623, 0.09954845905303955, 0.0996689721941948, 0.0996803417801857], [0.19769464433193207, 0.19792595505714417, 0.19792595505714417, 0.19797560572624207], [0.32499879598617554, 0.32523614168167114, 0.3336661458015442, 0.33618396520614624]]",360.791748046875,284.0574645996094,"[278.0249328613281, 260.1589050292969, 332.7906799316406, 276.3873291015625, 275.7043151855469, 268.5684509277344]",216.7139129638672,"[212.9742431640625, 225.24520874023438, 311.4148864746094, 238.4850311279297, 242.2530975341797, 249.62228393554688]"
39,"Couples' communication patterns proved to be more predictive of divorce than their reported levels of commitment, personality assessments and stress (, 2012).","[[""Sonuvabitch , I can't figure out what in hell for they went and put niggers in my squad for ."", 'When sufficiently accurate and complete measurements are available , it will be possible to set limits on the thermal and electrical characteristics of the surface and subsurface materials of the moon .', 'When sufficiently accurate and complete measurements are available , it will be possible to set limits on the thermal and electrical characteristics of the surface and subsurface materials of the moon .', 'There being no bridge , the master had to stop at the shore ; ;'], ['Mobile was also supplied by New Orleans with goods for the Mobile district .', ""Also , reserve the right to demand proof of death despite the fact that you'll probably never use it ."", 'Blockade runners can be stopped -- by gunfire , if necessary -- searched and held , at least temporarily .', ""Mossberg's latest contribution to the field is the Model 500 ( from $73.50 ) ; ;""], ['It was like the cap in the hospital , only a thousand times better .', 'It was like the cap in the hospital , only a thousand times better .', ""And she answered , `` I don't know , but I hope you'll never do such a thing '' ."", 'Earthquakes result when movements in the earth twist rocks until they break .'], ['An interne , a nurse and two attendants were in charge of us .', 'Twice previously the Senate has approved measures backing ETV and the House has let them die .', 'Let us assume that Af is identical to the form of an occurrence Af which preceded Af in the text .', 'The voices of all the characters , including that of Cherkasov , have richness , roughness or color to conform with the personalities .'], ['A vision handicap that may produce nervous tension and reading disability for one child may spur another child on to even greater achievement in reading .', ""The Court's opinion dogmatically asserts that the husband-wife conspiracy doctrine does not in fact protect this relationship , and that hence the doctrine `` enthrones an unreality into a rule of law '' ."", ""There is reason to suppose that Lucy would have made a record as publicly distinguished as her brother had it not been that her mother's death occurred just as she was about to enter college ."", 'It was a session at which all the youngsters were told to express their fears , to get them out in the open where they could talk about them freely .'], ['Ruthlessness at this time can be a very severe shock to the bride , both physically and psychologically .', ""`` A marriage can survive almost any kind of stress except an open and direct challenge to the husband's maleness '' , declares Dr. Calderone ."", 'She finds married life stifling and every prolonged sex relationship unbearably monotonous .', ""It may be fostered by frustration , depression , insecurity -- or , in children , simply by the desire to stop an anxious mother's nagging .""]]","[[-0.15360267460346222, -0.15204636752605438, -0.15204636752605438, -0.15017001330852509], [-0.10086898505687714, -0.10082577168941498, -0.1008179634809494, -0.10072535276412964], [-0.0002776980400085449, -0.0002776980400085449, -0.00026339665055274963, -0.0002458300441503525], [0.09970980137586594, 0.09983818233013153, 0.09986066818237305, 0.09986177086830139], [0.19944721460342407, 0.1994866132736206, 0.1994985044002533, 0.1995011866092682], [0.37749236822128296, 0.38275885581970215, 0.3910263180732727, 0.39488768577575684]]",211.8409881591797,190.87002563476562,"[216.13641357421875, 173.71182250976562, 181.09043884277344, 195.87997436523438, 193.10702514648438, 165.5943145751953]",139.5577392578125,"[171.65322875976562, 138.78846740722656, 142.3172607421875, 145.78173828125, 159.7188720703125, 143.87948608398438]"
58,"Her theory of hedonic adaptation holds that people are wired to become accustomed to positive changes in their lives, whether that change is a fresh outfit, a new job or a wedding band.","[['He saw the child-face grimace as the head was cut ; ;', 'He scarcely saw them .', ""Now lay 12 pieces of Af cut 5-3/4'' '' long side by side but separated by 12 pieces of the same material 1/2'' '' sq. ."", 'He could hear the footsteps overhead .'], ['Look , I can put two fingers between the cords in the back of your neck .', 'He enlisted a staff of loyal experts and of many zealous volunteers .', 'Texts and translations are provided .', 'Texts and translations are provided .'], ['The statement was effective .', 'The Commission shall , as soon as possible , and in the order of the making of such awards , certify to the Secretary of the Treasury and to the Secretary of State copies of the awards made in favor of the Government of the United States or of nationals of the United States under this Title .', 'The North should thank its stars that such has been the case ; ;', 'If the authorities remarked on her curious avocation , they did so among themselves .'], ['As reports dribbled in , William Weigand tossed them into the centrifuge which had become his head .', 'One simple method of measuring the expansion of the heart is to tie a thin rubber tube , filled with mercury , around the heart and record the change in resistance as the tube is stretched .', 'The one line on the bride said she was Miss Lisa Carmody from Baton Rouge .', 'Segovia has written about Carl :'], [""That meeting produced the `` spirit of Camp David '' -- a spirit , it later turned out , that masked a basic misunderstanding about progress toward a Berlin settlement ."", 'Independent art schools granting degrees must , naturally , follow this with academic accreditation by the appropriate regional group .', ""A brief list of the great detective's little idiosyncrasies would provide Dr. Freud with ample food for thought ."", 'Not only do these quacks assume impressive titles , but represent themselves as being associated with various scientific or impressive foundations -- foundations which often have little more than a letterhead existence .'], [""Thus , the writer decided to hold one experimental section of the functional preparation for marriage course in the spring semester of 1960 exclusively for persons already married -- that is , prerequisite : `` marriage '' ."", ""It is no coincidence that the Texas Cotton Ginner's Association is meeting here this week for the 46th time in their 52-year history ."", ""This opinion is supported by one of the nation's leading psychiatrists , Dr. Maurice E. Linden , director of the Mental Health Division of the Philadelphia Department of Public Health ."", 'As long ago as 1851 it was pointed out by Niepce ( 1851 ) that there is a connection between the pituitary and the thyroid .']]","[[-0.16254019737243652, -0.16240087151527405, -0.16178244352340698, -0.16152630746364594], [-0.10128043591976166, -0.10123702883720398, -0.10119479894638062, -0.10119479894638062], [-0.00016162358224391937, -0.0001567630097270012, -0.00013152789324522018, -0.00012205354869365692], [0.09960781037807465, 0.09964177757501602, 0.09969542920589447, 0.09975451231002808], [0.19685913622379303, 0.1970824897289276, 0.1974593997001648, 0.19864270091056824], [0.26848673820495605, 0.2760500907897949, 0.2768620550632477, 0.27741867303848267]]",142.4644012451172,137.28297424316406,"[146.4897003173828, 152.01507568359375, 141.93734741210938, 133.93353271484375, 140.7093963623047, 133.36647033691406]",131.0388641357422,"[136.53053283691406, 147.50234985351562, 129.27783203125, 131.60595703125, 128.92913818359375, 130.582275390625]"
