target_idx,target_sent,sents_intrp_all_bins,sim_intrp_all_bins,base_PPL,local_unintrp_PPL,local_intrp_PPL_all_bins,global_unintrp_PPL,global_intrp_PPL_all_bins,base_entropy,local_unintrp_entropy,local_intrp_entropy_all_bins,global_unintrp_entropy,global_intrp_entropy_all_bins
16,"Women with at least a bachelor's degree have a 78 percent shot that their marriages will last 20 years, compared with a 41 percent chance among women with only a high school diploma, according to the NCHS data.","[[""`` -- second building on the right '' ."", '`` A stake-out , I suppose .', ""`` We'll work for our keep '' , the boy said eagerly ."", 'While here , visit Theodore Roosevelt National Park for its spectacular scenery .'], [""If one asks about this play , what it is that comes upon this community and works within it with such terrible power , there is no better answer to give than `` spirit '' ."", ""To Spahn will go the Sid Mercer Memorial Award as the chapter's player of the year ."", 'That , I smarted , is a royal rebuff if ever there was one .', 'Read the moderately brief text , not for captions , sometimes for tart epigrams , once in a while for an explosion in the middle of your fixed ideas .'], ['The two had been hunting in the Simmonsville area of town and Mr. Parrillo dropped the gun which fired as it struck the ground .', ""Georgia's mental health program received a badly needed boost from the General Assembly in the form of a $1,750,000 budget increase for the Milledgeville State Hospital ."", 'Start by laying out the six frames and the transom on a level floor .', 'He said , turning on what was meant to be charm .'], ['The number of people acting as one body by this scheme gives a surprisingly large army of 55,987 men .', 'It was this basic trait that separated Adams from the ranks of professional historians and led him to commit time and time again what was his most serious offense against the historical method -- namely , the tendency to assume the truth of an hypothesis before submitting it to the test of facts .', 'And the stories they told were true .', 'He smiled and stuck a large finger with white hairs sprouting on it into his ear as though that might help .'], ['His red face , his coarse gestures , and his lustful stares bespeak his sensuality .', ""For it seems that Barco , fancying himself a ladies' man ( and why not , after seven marriages ? ?"", 'If it were wholly random and unrelated , it would be 2.0 , assuming the five classes were equal in n , which approximately they are .', 'Their great error is to mingle the responses typical of each of the three types of change .'], ['it has sought new sympathy for the human aspirations of racial minority groups in this country .', 'Assuming the lower figure for the big blast and one shot estimated by the Japanese at 10 megatons , a conservative computation is that the 24 announced tests produced a total yield of at least 60 megatons .', 'It should be admitted , too , that there is a good percentage of lapsed or nonchurchgoing Catholics ( one paper writes 50 per cent ) .', 'She was taller than most Japanese girls , and had the exquisitely willowy form of the Japanese girl who is lucky enough to be tall .']]","[[-0.15296387672424316, -0.15292084217071533, -0.15288765728473663, -0.15243777632713318], [-0.10052851587533951, -0.10051173716783524, -0.10042119026184082, -0.10039284825325012], [-7.719546556472778e-05, -6.432458758354187e-05, -5.174335092306137e-05, -4.8045068979263306e-05], [0.09941338747739792, 0.09942753612995148, 0.09956593811511993, 0.09962036460638046], [0.19450201094150543, 0.1957223117351532, 0.19646407663822174, 0.19672229886054993], [0.276849627494812, 0.27957308292388916, 0.28017908334732056, 0.2820134162902832]]",35.723636627197266,28.249038696289062,"[29.189014434814453, 28.49300193786621, 27.270835876464844, 28.800233840942383, 27.85070037841797, 27.981382369995117]",28.430688858032227,"[27.8769588470459, 28.799671173095703, 26.12506103515625, 28.406269073486328, 28.871753692626953, 28.29602813720703]",3.289923667907715,3.048755407333374,"[3.1993870735168457, 3.187171220779419, 3.0902111530303955, 3.179894208908081, 3.090012311935425, 3.1173834800720215]",3.1458585262298584,"[3.2413671016693115, 3.2391698360443115, 3.1213622093200684, 3.20766282081604, 3.167168140411377, 3.148794412612915]"
22,"In her work with the Early Years of Marriage Project, a longitudinal study of 373 couples who married in 1986 (funded by the National Institutes of Health), Orbuch has found that seven out of 10 pairs name finances a cause of relationship trouble.","[['What is left to traditional systems of philosophy is , in effect , only the history of these fields prior to their becoming rigorous enough to abide by the canons of scientific method .', 'When the words are used , we are never sure which of the traditional meanings the user may have in mind , or to what extent his revisions and rejections of former understandings correspond to ours .', ""That po'k , it was so full of skippers it would jump and run and not come when you say , hoo-pig ."", ""the lovely ( and of course vigorous ) `` Polyanka '' or `` The Meadow '' ; ;""], ['Moreover , the piece is written in five movements , rather than the conventional four of most quintets , and this gives the opus a serenade or divertimento flavor .', 'and poetry , with all its emphasis on the passions , encourages the audience to give way to emotion .', 'Such a man must be able and willing to give clear and sensible advice to the whole group , a person in whom all the member nations will have absolute confidence .', ""They are violating their Charter obligation , the prescribed penalty for which is suspension of membership or expulsion '' .""], ['But consideration of the frequency of stems per constant meaning seems to be established as having significance in comparative situations with diachronic and classificatory relevance ; ;', ""`` What did the Colonel do about the men '' ? ?"", 'An interne , a nurse and two attendants were in charge of us .', 'to her , each of her dolls was a real person with a living heart .'], ['The Secretary of State himself , in his first speech , gave some idea of the tremendous march of events inside and outside the United States that has preoccupied the new administration in the past four months .', 'A little parable illustrative of this truth is afforded by an incident related by Professor Bela Vasady at the end of the Second World War .', 'Matsuo shook his head .', 'To compute your adjusted gross income you total all items of income .'], ['It was all too wearying .', 'Bill shook his head .', 'Any special photographic requirements are also given .', 'The quantity of water flow may be critical ; ;'], ['There is just more to Tiepolo .', ""Nevertheless , he made a mental note to look into Garth's financial background ."", ""`` One thing we haven't discussed , expense money ."", 'He was sure that he could do better if he went to Atlanta to get the deal financed .']]","[[-0.17658162117004395, -0.1762014776468277, -0.17596083879470825, -0.17566049098968506], [-0.10043828934431076, -0.10040347278118134, -0.10038309544324875, -0.10029007494449615], [-0.00024109240621328354, -0.0002353200688958168, -0.0002196342684328556, -0.00017478875815868378], [0.09973591566085815, 0.09973611682653427, 0.09974338114261627, 0.09974910318851471], [0.19653281569480896, 0.1973351687192917, 0.1978396773338318, 0.1980450600385666], [0.28162914514541626, 0.2826159596443176, 0.2880368232727051, 0.2910604476928711]]",88.19522094726562,76.70816802978516,"[83.48519134521484, 84.03607940673828, 79.33645629882812, 81.52874755859375, 78.49415588378906, 78.54605865478516]",77.33037567138672,"[80.53934478759766, 78.55770111083984, 78.60682678222656, 78.59861755371094, 79.61157989501953, 78.02627563476562]",3.4738316535949707,3.4743800163269043,"[3.5725936889648438, 3.495129346847534, 3.504809856414795, 3.4923624992370605, 3.5610218048095703, 3.5000643730163574]",3.5344443321228027,"[3.5939416885375977, 3.5311694145202637, 3.513327121734619, 3.5432288646698, 3.580991268157959, 3.5781850814819336]"
35,"""[Low-income couples] don't say, ‘If only we had more skills training and better communication,'"" says Karney.","[['He has thrived on all he has gone through and looks the makings of a good little race horse .', 'Mr. Blatz was already taking measurements for a shelf above the kitchen sink .', 'Anyhow , it was high time the boy was salted .', 'Although the wood has been changed to coal , much of it still retains its original cell structure .'], ['Companies of all types have made great advances in production capabilities and efficiencies -- in modern equipment and new processes , enlarged R & D facilities , faster new product development .', ""Bruckner's Eighth he refers to as `` my travel symphony '' ."", 'With greater precision he again paced off a location , this time a little more to the left .', 'I bought a new little foreign bomb .'], ['To avoid this contradiction it is necessary that C be composite , with the secant of **zg and a curve of order Af as components .', 'But there he was at the train with an Oregon State pennant in his hand .', ""Bridget's testimony was in direct contradiction ."", 'You think somebody is going to stand up in the audience and make guilty faces ? ?'], ['As a former President , however , Mr. Eisenhower abandoned this role to engage in partisan sniping during a New York Republican rally , and generally missed his target .', 'Experiments are often composed of several identical trials , and sometimes experiments themselves are repeated .', 'He said he would not be surprised if some of the more than 30 members of the group are interested in running on the required non-partisan ballot for posts on the charter commission .', 'In the first of these sentences if by is the complement of come and Tuesday is an adjunct of time equivalent to on Tuesday , there will be strong stress on by in the spoken language ; ;'], ['Elisabeth Schwarzkopf sang so magnificently Saturday night at Hunter College that it seems a pity to have to register any complaints .', 'The Providence Sunday Journal article ( Jan. 29 ) asking whether American taxpayers are being victimized by a gigantic giveaway to pay for the care of war veterans who have non-service-connected disabilities sounds as though The Providence Journal is desperate for news .', 'In recent years , we have come increasingly to recognize that ideas have a history and that not the least important chapters of this history have to do with thematic or conceptual aspects of literature and the arts , although these aspects should be studied in conjunction with the history of philosophy , of religion , and of the sciences .', 'These registries are sponsored by 18 national medical , dental , and veterinary societies and have as their mission the assembling of selected cases of interest to military medicine and of establishing through the mechanism of follow-up of living patients the natural history of various diseases of military-medical importance .'], ['The American Automobile Association , computing the cost for two people to vacation by automobile , comes up with an average daily expenditure figure of $29 .', 'A study of major denominational membership statistics over a twenty-year period revealed the appalling fact that nearly 40 per cent of those who joined the Church were lost to the Church within seven years .', ""A weekly newspaper reported a local romance : `` and the couple were married last Saturday , thus ending a friendship which began in their schooldays '' ."", ""These men -- for the most part educated in our `` best '' New England colleges , well established financially and socially in the community -- under kindly but insistent probing , reveal little or no objective or explicit criteria or data for their generalizations about the interests and attitudes of the people they claim to serve , or about the public responses that actually follow their occasional breach of a `` client-service relationship '' .""]]","[[-0.1575762927532196, -0.15719535946846008, -0.1567697823047638, -0.15630120038986206], [-0.10066108405590057, -0.10063979774713516, -0.10062234103679657, -0.10061880946159363], [-0.0001073293387889862, -0.00010418612509965897, -9.710434824228287e-05, -5.8826059103012085e-05], [0.0996319130063057, 0.09964892268180847, 0.0996537059545517, 0.09967754781246185], [0.19793862104415894, 0.19794560968875885, 0.1982327103614807, 0.1983136236667633], [0.33119913935661316, 0.34431999921798706, 0.344800740480423, 0.3498536944389343]]",501.35009765625,588.6588134765625,"[584.799072265625, 575.5769653320312, 546.7383422851562, 560.2050170898438, 625.7942504882812, 572.6111450195312]",574.15673828125,"[567.7222900390625, 567.376708984375, 533.403564453125, 545.4205322265625, 609.2821655273438, 576.6727905273438]",3.9810068607330322,4.160332679748535,"[4.16098165512085, 4.157241344451904, 4.125237941741943, 4.1857194900512695, 4.204833030700684, 4.194332122802734]",4.248181343078613,"[4.190351486206055, 4.2358856201171875, 4.193081855773926, 4.227091312408447, 4.231520652770996, 4.21718692779541]"
71,The couples who as newlyweds had interacted with anger and pessimism when discussing difficult relationship issues were more likely to be divorced 10 years later.,"[['I crossed the beautifully furnished living room to the pale yellow phone .', 'Eugene offered Harold his car , to use at any time he cared to , and when this offer was not accepted , the armchair creaked .', 'In 1936 he accepted the leadership of the Berlin Kulturbund .', 'There we shall be free and unknown ; ;'], ['Glendora put down a dish of lukewarm rice .', ""You won't be needing this '' ."", 'Intangible property is taxable wherever the owner has a place of abode the greater portion of the year .', 'While he waited in the living room .'], ['The acceptance of collective bargaining as a national policy in 1934 , implicit in the writing of Section 7A of the National Industrial Recovery Act , has made it impolitic to oppose collective bargaining in principle .', 'Billy Tilghman did just that .', 'Cleaning or detergent action is entirely a matter of surfaces .', 'So is everyone who is born of the Spirit .'], ['Perhaps one of the reasons these Sonatas are not programmed more often is their great length .', ""Sitting quietly on an equally big pork barrel was another Judge Smith ally , Georgia's Carl Vinson , chairman of the Armed Services Committee ."", 'Well , I do remember one .', 'They are definitely in the same room with you , but your head starts to swing as though you were sitting on the very edge of a tennis court watching a spirited volley .'], ['All the officials on the case seem to have been afflicted with a similar myopia as far as Bridget was concerned , although records in police files contain many reports of servants who have murdered their employers .', 'Not so obvious to her , but of more importance to her teachers , Helva ingested the precepts of her conditioning as easily as she absorbed her nutrient fluid .', 'There were several men of ninety or more whom I knew first or last , all of whom were still productive and most of whom knew one another as if they had naturally come together at the apex of their lives .', 'The Ifni crisis in the fall of 1957 postponed further consideration of elections , but French consultants were called in and notices of further investigation appeared from time to time .'], [""A weekly newspaper reported a local romance : `` and the couple were married last Saturday , thus ending a friendship which began in their schooldays '' ."", 'More time was spent in trying to marry these incompatibles than over any subject discussed at Yalta .', ""But the greater part of semester time was actually centered around the attitudes : `` So we are married -- now how do we make the best of it '' ? ?"", 'More typical is the case of a suburban Long Island housewife described by a marriage counselor .']]","[[-0.14515170454978943, -0.14478416740894318, -0.14474967122077942, -0.144578218460083], [-0.1014300286769867, -0.10121786594390869, -0.10121401399374008, -0.10097973793745041], [-0.00016544200479984283, -0.00014871731400489807, -0.00012239906936883926, -0.00011653825640678406], [0.09987427294254303, 0.09989184141159058, 0.09989487379789352, 0.09990991652011871], [0.19779488444328308, 0.19800254702568054, 0.19851675629615784, 0.1991121768951416], [0.3379911780357361, 0.34111106395721436, 0.34335577487945557, 0.36507150530815125]]",119.74021911621094,88.12689971923828,"[101.55085754394531, 87.0643539428711, 84.32042694091797, 87.53053283691406, 101.93363189697266, 83.92243957519531]",97.11740112304688,"[88.37628173828125, 86.64403533935547, 89.82371520996094, 80.76042938232422, 89.38256072998047, 80.05236053466797]",4.104922771453857,3.9545388221740723,"[3.90028715133667, 3.996164560317993, 4.043463230133057, 3.989123582839966, 3.8556160926818848, 3.887958288192749]",4.029412269592285,"[4.013650417327881, 4.068807125091553, 4.090327739715576, 4.049039363861084, 3.956374168395996, 3.971193313598633]"
107,"And somehow, there's this belief that we don't have to work at learning how to be a couple, it should just come naturally,"" he says.","[['Its origin lies in the Selden patent controversy and its aftermath .', 'A glance revealed that the main topgallant mast had been carried away .', 'He set his bundle down .', 'it should be remembered that their lasting qualities are appreciably shorter than those of milk .'], [""' not flash in pan '"", 'The General Assembly , which adjourns today , has performed in an atmosphere of crisis and struggle from the day it convened .', 'Sensing the unseen presence of the other men in the patrol , he felt mutely united to these nine near-strangers sharing this pinpoint of being with him .', 'For top and bottom pieces , use short end of mold as measurement guide .'], ['For the Lo Shu square was a remarkably complete compendium of most of the chief religious and philosophical ideas of its time .', 'They were followed by crack North Korean troops , who mounted one charge after another .', ""`` I can speak both kinds of Latin , smart aleck '' ."", ""He must become more expressive of his own desires , more demanding and less ' understanding ' '' .""], ['Hence the minimal polynomial for Af is Af .', 'A skilled worker on the assembly line , for example , earns $37 a week .', 'My definition of this much abused adjective is that a reconstructed rebel is one who is glad that the North won the War .', 'Board Chairman Howard Simpson of the Baltimore & Ohio Railroad Co. , testified the B & O was in its worst financial condition since the depression years and badly needed the economic lift it would get from consolidation with the Chesapeake & Ohio Railroad .'], ['While they were away Blanche came into the office every morning , running things as she had always run them for Stanley , going through the week in a dazed stupor , getting things done automatically , out of habit .', 'He listed what he had spent for `` My own diet in London eighteen weeks , in which I was sick a month ; ;', 'This beach campground with no trees or hills presents a constant camping show with all manner of equipment in actual use .', ""Before your first training experiment has ended there will be a big improvement and almost before you know it you'll be raising and lowering yourself just like a veteran ! !""], ['Although he never gets to play while the clock is running , he gets a big kick -- several every Saturday , in fact -- out of football .', ""I've got a quarter of a million Germans in my state , and those krautheads tune in on Father Werther every night , and if he tells them to go out and piss in the public square , that's what they do ."", 'In spite of the shading of one type of course into another , I believe it is useful to talk about vocational courses as apart from academic courses .', ""Carpenters all wanted steady work and at the moment every mother's son for twenty miles around that could hammer nails for twenty-five dollars a day was working on the school job .""]]","[[-0.15200799703598022, -0.15194553136825562, -0.14945891499519348, -0.14933867752552032], [-0.1008482575416565, -0.10079333931207657, -0.10070572048425674, -0.10063392668962479], [-0.00014452263712882996, -0.0001423284411430359, -0.0001411139965057373, -0.0001304037868976593], [0.09965021908283234, 0.09967587143182755, 0.09969880431890488, 0.0997026115655899], [0.19907014071941376, 0.19912290573120117, 0.1991468369960785, 0.19927075505256653], [0.31335461139678955, 0.31483298540115356, 0.3228800296783447, 0.32444512844085693]]",177.20286560058594,117.72518157958984,"[120.72453308105469, 117.90068054199219, 118.89215087890625, 119.69551849365234, 112.6862564086914, 119.36373901367188]",110.71989440917969,"[113.29826354980469, 113.17321014404297, 112.0606689453125, 114.81431579589844, 112.32060241699219, 113.46478271484375]",4.051931858062744,3.851097583770752,"[3.8855178356170654, 3.887709856033325, 3.9079699516296387, 3.864088535308838, 3.823564052581787, 3.8993780612945557]",3.8457465171813965,"[3.883219003677368, 3.87081241607666, 3.8928632736206055, 3.8642706871032715, 3.8093504905700684, 3.861035108566284]"
