target_idx,target_sent,sents_intrp_all_bins,sim_intrp_all_bins,base_PPL,local_unintrp_PPL,local_intrp_PPL_all_bins,global_unintrp_PPL,global_intrp_PPL_all_bins
132,Tess was shocked.,[['The person was shocked by it.']],[[0.4873167]],45.77351379394531,45.77351379394531,[36.925926208496094],32.93121337890625,[22.853986740112305]
153,“That is why I am so disappointed.,[['That is the reason I am upset.']],[[0.63594878]],90.91455841064453,90.91455841064453,[58.106876373291016],24.65223503112793,[31.46795654296875]
250,"In order to calm him down, I had to promise that I would do everything the boor asked me to do as long as it wasn’t immoral or unethical.”","[['In order to calm him down, I had to promise that I would not do anything immoral or unethical.']]",[[0.90943682]],46.4649772644043,46.4649772644043,[35.45965576171875],36.073486328125,[32.38003921508789]
257,"The ladies begged her not to leave, but Tess, looking at David’s reaction,decided that she did not want to humiliate herself by arguing with Carla’s husband again, and said good night.","[[""The ladies begged her not to leave, but, looking at David's reaction, she decided that she did not want to humiliate herself by arguing with the husband again.""]]",[[0.80733573]],50.27732467651367,50.27732467651367,[40.161258697509766],36.70228576660156,[37.030723571777344]
363,"You have a jewel in your arms,” and he went back to his office, with Tess still standing in David’s embrace.","[['David went back to his office and said, ""You have a jewel in your arms.']]",[[0.73758698]],41.648094177246094,41.648094177246094,[27.996850967407227],25.1546573638916,[23.71653938293457]
