target_idx,target_sent,sents_intrp_all_bins,sim_intrp_all_bins,base_PPL,local_unintrp_PPL,local_intrp_PPL_all_bins,global_unintrp_PPL,global_intrp_PPL_all_bins,base_entropy,local_unintrp_entropy,local_intrp_entropy_all_bins,global_unintrp_entropy,global_intrp_entropy_all_bins
13,"One is ethnicity: Asian women and foreign-born Hispanic men, for example, have the highest chance of the demographic groups studied that their marriages will last 20 years (70 percent), while black women have the lowest rate of reaching the two-decade mark (37 percent).","[['Asian women and foreign-born Hispanic men have the highest chance of being married for 20 years, while black women have the lowest.']]",[[0.74253839]],67.20175170898438,67.20175170898438,[56.660640716552734],58.832481384277344,[58.78834533691406],-382.57421875,-382.57421875,[-339.33038330078125],-403.35107421875,[-539.8009643554688]
16,"Women with at least a bachelor's degree have a 78 percent shot that their marriages will last 20 years, compared with a 41 percent chance among women with only a high school diploma, according to the NCHS data.","[[""Women with a bachelor's degree have a 78 percent chance that their marriages will last 20 years, compared with a 41 percent chance for women with only a high school degree, according to the NCHS data.""]]",[[0.93658859]],35.723636627197266,35.723636627197266,[26.30541229248047],28.430681228637695,[27.769119262695312],-923.5150756835938,-923.5150756835938,[-499.7762451171875],-802.2267456054688,[-601.27197265625]
41,"""It appears that those things are paying off.""",[['It appears that those things are paying off.']],[[0.99999976]],259.2994079589844,259.2994079589844,[218.626708984375],306.36865234375,[269.7903747558594],-2551.060546875,-2551.060546875,[-706.1978149414062],-2734.769287109375,[-1360.2091064453125]
76,"But nice talk isn't enough, says Orbuch.","[[""Nice talk isn't enough, says Orbuch.""]]",[[0.8496148]],882.2310791015625,882.2310791015625,[476.5188293457031],864.5370483398438,[500.2799987792969],-283.57940673828125,-283.57940673828125,[-148.82989501953125],-296.4828186035156,[-463.2090759277344]
79,"The happiest couples also share their hopes, dreams and fears.","[['The couples who are the happiest share their hopes, dreams and fears.']]",[[0.95524806]],446.6719055175781,446.6719055175781,[221.1977081298828],276.6875915527344,[189.69998168945312],-216.04302978515625,-216.04302978515625,[-163.95140075683594],-540.275634765625,[-747.2069091796875]
